; MoDaHr,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC
; Fuel=,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; CZ=,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,13,13,13,14,14,14,15,15,15,16,16,16
22120,16.86575336,168.7906938,130.3891802,16.85146064,168.7906938,130.3891802,19.02243542,168.7906938,130.3891802,16.84840139,168.7906938,130.3891802,18.92068216,168.7906938,130.3891802,16.43354119,170.3344036,130.3891802,16.9177831,170.6202896,130.3891802,16.28283389,170.3344036,130.3891802,16.26053615,170.3344036,130.3891802,16.31447116,170.3344036,130.3891802,16.82053799,168.7906938,130.3891802,16.81762924,168.7906938,130.3891802,16.81522291,168.7906938,130.3891802,16.2961748,170.3344036,130.3891802,16.35789656,170.3344036,130.3891802,16.24152695,170.3344036,130.3891802
22121,16.88489487,168.7906938,130.3891802,16.87058949,168.7906938,130.3891802,16.8873536,168.7906938,130.3891802,16.86752753,168.7906938,130.3891802,16.8557876,168.7906938,130.3891802,16.43659607,170.3344036,130.3891802,16.92094433,170.6202896,130.3891802,16.28586735,170.3344036,130.3891802,16.26356644,170.3344036,130.3891802,16.31750912,170.3344036,130.3891802,16.83963946,168.7906938,130.3891802,16.83672813,168.7906938,130.3891802,16.83431967,168.7906938,130.3891802,16.29921016,170.3344036,130.3891802,16.36094069,170.3344036,130.3891802,16.24455454,170.3344036,130.3891802
22122,16.49652807,168.7906938,130.3891802,16.48247949,168.7906938,130.3891802,16.49894266,168.7906938,130.3891802,16.47947249,168.7906938,130.3891802,16.46794331,168.7906938,130.3891802,16.45207058,170.3344036,130.3891802,16.93695749,170.6202896,130.3891802,16.30123331,170.3344036,130.3891802,16.27891633,170.3344036,130.3891802,16.33289786,170.3344036,130.3891802,16.45208505,168.7906938,130.3891802,16.44922597,168.7906938,130.3891802,16.44686075,168.7906938,130.3891802,16.31458572,170.3344036,130.3891802,16.37636071,170.3344036,130.3891802,16.25989074,170.3344036,130.3891802
22123,16.5743553,168.7906938,130.3891802,16.56025525,168.7906938,130.3891802,16.57677873,168.7906938,130.3891802,16.55723724,168.7906938,130.3891802,16.54566582,168.7906938,130.3891802,16.2534552,170.3344036,130.3891802,16.73142845,170.6202896,130.3891802,16.10401122,170.3344036,130.3891802,16.08190039,170.3344036,130.3891802,16.13538329,170.3344036,130.3891802,16.52974947,168.7906938,130.3891802,16.52687993,168.7906938,130.3891802,16.52450604,168.7906938,130.3891802,16.1172403,170.3344036,130.3891802,16.17844467,170.3344036,130.3891802,16.06305054,170.3344036,130.3891802
22124,16.47738964,168.7906938,130.3891802,16.46335371,168.7906938,130.3891802,16.47980206,168.7906938,130.3891802,16.46034943,168.7906938,130.3891802,16.44883063,168.7906938,130.3891802,16.21900473,170.3344036,130.3891802,16.69577879,170.6202896,130.3891802,16.06980243,170.3344036,130.3891802,16.04772735,170.3344036,130.3891802,16.10112376,170.3344036,130.3891802,16.43298665,168.7906938,130.3891802,16.43013015,168.7906938,130.3891802,16.42776706,168.7906938,130.3891802,16.08301011,170.3344036,130.3891802,30.30078993,170.3344036,130.3891802,16.02890798,170.3344036,130.3891802
22201,16.63141032,168.7906938,130.3891802,16.61727254,168.7906938,130.3891802,16.63384023,168.7906938,130.3891802,16.61424646,168.7906938,130.3891802,16.60264408,168.7906938,130.3891802,16.37552766,170.3344036,130.3891802,16.85775016,170.6202896,130.3891802,16.22522734,170.3344036,130.3891802,16.20298981,170.3344036,130.3891802,16.25677917,170.3344036,130.3891802,16.58668514,168.7906938,130.3891802,16.58380792,168.7906938,130.3891802,16.58142768,168.7906938,130.3891802,16.23853222,170.3344036,130.3891802,27.34376809,170.3344036,130.3891802,16.18403194,170.3344036,130.3891802
22202,16.63141032,168.7906938,130.3891802,16.61727254,168.7906938,130.3891802,16.63384023,168.7906938,130.3891802,16.61424646,168.7906938,130.3891802,16.60264408,168.7906938,130.3891802,16.37552766,170.3344036,130.3891802,16.85775016,170.6202896,130.3891802,16.22522734,170.3344036,130.3891802,16.20298981,170.3344036,130.3891802,16.25677917,170.3344036,130.3891802,16.58668514,168.7906938,130.3891802,16.58380792,168.7906938,130.3891802,16.58142768,168.7906938,130.3891802,16.23853222,170.3344036,130.3891802,30.97542718,170.3344036,130.3891802,16.18403194,170.3344036,130.3891802
22203,16.63141032,168.7906938,130.3891802,16.61727254,168.7906938,130.3891802,16.63384023,168.7906938,130.3891802,16.61424646,168.7906938,130.3891802,16.60264408,168.7906938,130.3891802,16.37552766,170.3344036,130.3891802,16.85775016,170.6202896,130.3891802,16.22522734,170.3344036,130.3891802,16.20298981,170.3344036,130.3891802,16.25677917,170.3344036,130.3891802,16.58668514,168.7906938,130.3891802,16.58380792,168.7906938,130.3891802,16.58142768,168.7906938,130.3891802,16.23853222,170.3344036,130.3891802,26.83750981,170.3344036,130.3891802,16.18403194,170.3344036,130.3891802
22204,16.63141032,168.7906938,130.3891802,16.61727254,168.7906938,130.3891802,16.63384023,168.7906938,130.3891802,16.61424646,168.7906938,130.3891802,16.60264408,168.7906938,130.3891802,16.37552766,170.3344036,130.3891802,16.85775016,170.6202896,130.3891802,16.22522734,170.3344036,130.3891802,16.20298981,170.3344036,130.3891802,16.25677917,170.3344036,130.3891802,16.58668514,168.7906938,130.3891802,16.58380792,168.7906938,130.3891802,16.58142768,168.7906938,130.3891802,16.23853222,170.3344036,130.3891802,16.3000873,170.3344036,130.3891802,16.18403194,170.3344036,130.3891802
22205,16.63141032,168.7906938,130.3891802,16.61727254,168.7906938,130.3891802,16.63384023,168.7906938,130.3891802,16.61424646,168.7906938,130.3891802,16.60264408,168.7906938,130.3891802,16.37552766,170.3344036,130.3891802,16.85775016,170.6202896,130.3891802,16.22522734,170.3344036,130.3891802,16.20298981,170.3344036,130.3891802,16.25677917,170.3344036,130.3891802,16.58668514,168.7906938,130.3891802,16.58380792,168.7906938,130.3891802,16.58142768,168.7906938,130.3891802,16.23853222,170.3344036,130.3891802,16.3000873,170.3344036,130.3891802,16.18403194,170.3344036,130.3891802
22206,16.76226439,168.7906938,130.3891802,16.74804009,168.7906938,130.3891802,16.76470918,168.7906938,130.3891802,16.74499549,168.7906938,130.3891802,16.7333221,168.7906938,130.3891802,16.37552766,170.3344036,130.3891802,16.85775016,170.6202896,130.3891802,16.22522734,170.3344036,130.3891802,16.20298981,170.3344036,130.3891802,16.25677917,170.3344036,130.3891802,16.7172655,168.7906938,130.3891802,16.71437067,168.7906938,130.3891802,16.71197586,168.7906938,130.3891802,16.23853222,170.3344036,130.3891802,16.3000873,170.3344036,130.3891802,16.18403194,170.3344036,130.3891802
22207,16.76226439,168.7906938,130.3891802,16.74804009,168.7906938,130.3891802,16.76470918,168.7906938,130.3891802,16.74499549,168.7906938,130.3891802,16.7333221,168.7906938,130.3891802,16.37552766,170.3344036,130.3891802,16.85775016,170.6202896,130.3891802,16.22522734,170.3344036,130.3891802,16.20298981,170.3344036,130.3891802,16.25677917,170.3344036,130.3891802,16.7172655,168.7906938,130.3891802,16.71437067,168.7906938,130.3891802,16.71197586,168.7906938,130.3891802,16.23853222,170.3344036,130.3891802,21.4860731,170.3344036,130.3891802,16.18403194,170.3344036,130.3891802
22208,24.97497405,168.7906938,130.3891802,16.67912991,168.7906938,130.3891802,21.98012426,168.7906938,130.3891802,19.73376365,168.7906938,130.3891802,16.6644591,168.7906938,130.3891802,16.37552766,170.3344036,130.3891802,16.85775016,170.6202896,130.3891802,16.22522734,170.3344036,130.3891802,16.20298981,170.3344036,130.3891802,16.25677917,170.3344036,130.3891802,16.64845396,168.7906938,130.3891802,16.64556841,168.7906938,130.3891802,16.64318129,168.7906938,130.3891802,16.23853222,170.3344036,130.3891802,21.433614,170.3344036,130.3891802,16.18403194,170.3344036,130.3891802
22209,25.08176552,168.7906938,130.3891802,16.74898377,168.7906938,130.3891802,22.77197501,168.7906938,130.3891802,25.13383226,168.7906938,130.3891802,16.73426514,168.7906938,130.3891802,16.13718391,170.3344036,130.3891802,16.61110984,170.6202896,130.3891802,15.98855559,170.3344036,130.3891802,15.96656544,170.3344036,130.3891802,16.01975643,170.3344036,130.3891802,16.71820783,168.7906938,130.3891802,16.71531287,168.7906938,130.3891802,16.71291796,168.7906938,130.3891802,16.00171246,170.3344036,130.3891802,27.03443791,170.3344036,130.3891802,15.94781846,170.3344036,130.3891802
22210,16.18760064,168.7906938,130.3891802,16.17375633,168.7906938,130.3891802,19.03516655,168.7906938,130.3891802,16.17079306,168.7906938,130.3891802,16.15943151,168.7906938,130.3891802,15.65214364,170.3344036,130.3891802,19.35566771,170.6202896,130.3891802,15.50691791,170.3344036,130.3891802,15.48543118,170.3344036,130.3891802,15.53740446,170.3344036,130.3891802,16.14380383,168.7906938,130.3891802,16.14098633,168.7906938,130.3891802,16.1386555,168.7906938,130.3891802,15.51977358,170.3344036,130.3891802,26.37335217,170.3344036,130.3891802,15.46711339,170.3344036,130.3891802
22211,16.10401437,168.7906938,130.3891802,18.93947884,168.7906938,130.3891802,16.10638435,168.7906938,130.3891802,16.08727388,168.7906938,130.3891802,16.07595768,168.7906938,130.3891802,15.55528546,170.3344036,130.3891802,16.00895593,170.6202896,130.3891802,15.4107392,170.3344036,130.3891802,15.389353,170.3344036,130.3891802,15.44108311,170.3344036,130.3891802,16.06039239,168.7906938,130.3891802,16.05758614,168.7906938,130.3891802,16.05526462,168.7906938,130.3891802,15.42353472,170.3344036,130.3891802,15.48273324,170.3344036,130.3891802,15.37112091,170.3344036,130.3891802
22212,14.86861834,168.7906938,130.3891802,14.85564616,168.7906938,130.3891802,14.87084792,168.7906938,130.3891802,14.85286956,168.7906938,130.3891802,14.84222375,168.7906938,130.3891802,14.66306312,170.3344036,130.3891802,15.08567599,170.6202896,130.3891802,14.52477586,170.3344036,130.3891802,14.50431571,170.3344036,130.3891802,14.55380586,170.3344036,130.3891802,14.82758055,168.7906938,130.3891802,14.82494054,168.7906938,130.3891802,14.82275655,168.7906938,130.3891802,14.53701733,170.3344036,130.3891802,14.59365249,170.3344036,130.3891802,14.48687309,170.3344036,130.3891802
22213,14.82304938,168.7906938,130.3891802,20.91252058,168.7906938,130.3891802,14.82527378,168.7906938,130.3891802,14.80733719,168.7906938,130.3891802,14.7967161,168.7906938,130.3891802,14.75635689,170.3344036,130.3891802,15.18221724,170.6202896,130.3891802,14.61741517,170.3344036,130.3891802,14.59685818,170.3344036,130.3891802,14.64658255,170.3344036,130.3891802,14.78210692,168.7906938,130.3891802,14.77947304,168.7906938,130.3891802,14.77729412,168.7906938,130.3891802,14.62971456,170.3344036,130.3891802,14.68661776,170.3344036,130.3891802,14.57933301,170.3344036,130.3891802
22214,14.96826188,168.7906938,130.3891802,14.95522381,168.7906938,130.3891802,14.97050278,168.7906938,130.3891802,14.95243312,168.7906938,130.3891802,14.94173323,168.7906938,130.3891802,14.73397222,170.3344036,130.3891802,15.15905338,170.6202896,130.3891802,14.59518753,170.3344036,130.3891802,14.57465378,170.3344036,130.3891802,14.62432194,170.3344036,130.3891802,14.92701566,168.7906938,130.3891802,14.92436224,168.7906938,130.3891802,14.92216715,168.7906938,130.3891802,14.60747302,170.3344036,130.3891802,14.66431191,170.3344036,130.3891802,14.55714841,170.3344036,130.3891802
22215,14.790848,168.7906938,130.3891802,14.77792724,168.7906938,130.3891802,14.79306874,168.7906938,130.3891802,14.77516165,168.7906938,130.3891802,14.76455804,168.7906938,130.3891802,14.58963059,170.3344036,130.3891802,15.00968733,170.6202896,130.3891802,14.45185847,170.3344036,130.3891802,14.43147454,170.3344036,130.3891802,14.48078032,170.3344036,130.3891802,14.74997289,168.7906938,130.3891802,14.74734335,168.7906938,130.3891802,14.74516801,168.7906938,130.3891802,14.46405433,170.3344036,130.3891802,14.52047852,170.3344036,130.3891802,14.41409689,170.3344036,130.3891802
22216,14.6868743,168.7906938,130.3891802,14.67402229,168.7906938,130.3891802,14.68908323,168.7906938,130.3891802,14.67127142,168.7906938,130.3891802,14.66072423,168.7906938,130.3891802,14.51899927,170.3344036,130.3891802,14.93659738,170.6202896,130.3891802,14.38172263,170.3344036,130.3891802,14.361412,170.3344036,130.3891802,14.41054047,170.3344036,130.3891802,14.64621669,168.7906938,130.3891802,14.64360113,168.7906938,130.3891802,14.64143737,168.7906938,130.3891802,14.39387463,170.3344036,130.3891802,14.4500959,170.3344036,130.3891802,14.34409685,170.3344036,130.3891802
22217,16.23629963,168.7906938,130.3891802,16.22242311,168.7906938,130.3891802,16.23868465,168.7906938,130.3891802,16.21945295,168.7906938,130.3891802,16.20806498,168.7906938,130.3891802,16.01774643,170.3344036,130.3891802,16.48751483,170.6202896,130.3891802,15.86995597,170.3344036,130.3891802,15.84808978,170.3344036,130.3891802,15.90098092,170.3344036,130.3891802,16.19240095,168.7906938,130.3891802,16.18957689,168.7906938,130.3891802,16.18724064,168.7906938,130.3891802,15.88303867,170.3344036,130.3891802,15.94356585,170.3344036,130.3891802,15.82944849,170.3344036,130.3891802
22218,16.76226439,168.7906938,130.3891802,16.74804009,168.7906938,130.3891802,16.76470918,168.7906938,130.3891802,16.74499549,168.7906938,130.3891802,16.7333221,168.7906938,130.3891802,16.44228909,170.3344036,130.3891802,16.92683551,170.6202896,130.3891802,16.29152043,170.3344036,130.3891802,16.26921361,170.3344036,130.3891802,16.32317058,170.3344036,130.3891802,16.7172655,168.7906938,130.3891802,16.71437067,168.7906938,130.3891802,16.71197586,168.7906938,130.3891802,16.30486677,170.3344036,130.3891802,16.36661366,170.3344036,130.3891802,16.25019667,170.3344036,130.3891802
22219,16.76226439,168.7906938,130.3891802,22.19993488,168.7906938,130.3891802,16.76470918,168.7906938,130.3891802,16.74499549,168.7906938,130.3891802,16.7333221,168.7906938,130.3891802,16.44228909,170.3344036,130.3891802,16.92683551,170.6202896,130.3891802,16.29152043,170.3344036,130.3891802,16.26921361,170.3344036,130.3891802,16.32317058,170.3344036,130.3891802,16.7172655,168.7906938,130.3891802,16.71437067,168.7906938,130.3891802,16.71197586,168.7906938,130.3891802,16.30486677,170.3344036,130.3891802,16.36661366,170.3344036,130.3891802,16.25019667,170.3344036,130.3891802
22220,16.76226439,168.7906938,130.3891802,22.16376612,168.7906938,130.3891802,16.76470918,168.7906938,130.3891802,16.74499549,168.7906938,130.3891802,16.7333221,168.7906938,130.3891802,16.44228909,170.3344036,130.3891802,16.92683551,170.6202896,130.3891802,16.29152043,170.3344036,130.3891802,16.26921361,170.3344036,130.3891802,16.32317058,170.3344036,130.3891802,16.7172655,168.7906938,130.3891802,16.71437067,168.7906938,130.3891802,16.71197586,168.7906938,130.3891802,16.30486677,170.3344036,130.3891802,16.36661366,170.3344036,130.3891802,16.25019667,170.3344036,130.3891802
22221,16.76226439,168.7906938,130.3891802,22.07274846,168.7906938,130.3891802,16.76470918,168.7906938,130.3891802,16.74499549,168.7906938,130.3891802,16.7333221,168.7906938,130.3891802,16.44228909,170.3344036,130.3891802,16.92683551,170.6202896,130.3891802,16.29152043,170.3344036,130.3891802,16.26921361,170.3344036,130.3891802,16.32317058,170.3344036,130.3891802,16.7172655,168.7906938,130.3891802,16.71437067,168.7906938,130.3891802,16.71197586,168.7906938,130.3891802,16.30486677,170.3344036,130.3891802,16.36661366,170.3344036,130.3891802,16.25019667,170.3344036,130.3891802
22222,16.67102603,168.7906938,130.3891802,21.96853239,168.7906938,130.3891802,16.67346045,168.7906938,130.3891802,16.65383037,168.7906938,130.3891802,16.64220649,168.7906938,130.3891802,16.37552766,170.3344036,130.3891802,16.85775016,170.6202896,130.3891802,16.22522734,170.3344036,130.3891802,16.20298981,170.3344036,130.3891802,16.25677917,170.3344036,130.3891802,16.62621798,168.7906938,130.3891802,16.62333543,168.7906938,130.3891802,16.62095079,168.7906938,130.3891802,16.23853222,170.3344036,130.3891802,21.44924789,170.3344036,130.3891802,16.18403194,170.3344036,130.3891802
22223,16.67102603,168.7906938,130.3891802,21.89066644,168.7906938,130.3891802,16.67346045,168.7906938,130.3891802,16.65383037,168.7906938,130.3891802,16.64220649,168.7906938,130.3891802,16.37552766,170.3344036,130.3891802,16.85775016,170.6202896,130.3891802,16.22522734,170.3344036,130.3891802,16.20298981,170.3344036,130.3891802,16.25677917,170.3344036,130.3891802,16.62621798,168.7906938,130.3891802,16.62333543,168.7906938,130.3891802,16.62095079,168.7906938,130.3891802,16.23853222,170.3344036,130.3891802,26.98253715,170.3344036,130.3891802,16.18403194,170.3344036,130.3891802
22224,19.72132414,168.7906938,130.3891802,19.75355465,168.7906938,130.3891802,16.64933984,168.7906938,130.3891802,16.62973186,168.7906938,130.3891802,16.61812108,168.7906938,130.3891802,21.53269656,170.3344036,130.3891802,16.83358698,170.6202896,130.3891802,16.20204077,170.3344036,130.3891802,16.17982747,170.3344036,130.3891802,16.23355822,170.3344036,130.3891802,16.60215057,168.7906938,130.3891802,16.59927126,168.7906938,130.3891802,16.5968893,168.7906938,130.3891802,16.21533115,170.3344036,130.3891802,31.11318333,170.3344036,130.3891802,16.16089027,170.3344036,130.3891802
22301,22.97609282,168.7906938,130.3891802,16.94710704,168.7906938,130.3891802,16.96393048,168.7906938,130.3891802,16.94403424,168.7906938,130.3891802,16.93225276,168.7906938,130.3891802,27.12154026,170.3344036,130.3891802,16.88944567,170.6202896,130.3891802,16.25564179,170.3344036,130.3891802,16.23337247,170.3344036,130.3891802,16.28723874,170.3344036,130.3891802,16.91604747,168.7906938,130.3891802,16.91312584,168.7906938,130.3891802,16.91070886,168.7906938,130.3891802,16.2689657,170.3344036,130.3891802,31.59534244,170.3344036,130.3891802,16.2143875,170.3344036,130.3891802
22302,16.98558091,168.7906938,130.3891802,16.97120895,168.7906938,130.3891802,16.98805108,168.7906938,130.3891802,16.96813275,168.7906938,130.3891802,16.95633818,168.7906938,130.3891802,16.49552409,170.3344036,130.3891802,16.98192358,170.6202896,130.3891802,16.34438198,170.3344036,130.3891802,16.32201991,170.3344036,130.3891802,16.37611053,170.3344036,130.3891802,16.94011489,168.7906938,130.3891802,16.93719001,168.7906938,130.3891802,16.93477034,168.7906938,130.3891802,16.35776138,170.3344036,130.3891802,31.79852843,170.3344036,130.3891802,16.30295586,170.3344036,130.3891802
22303,15.92328929,168.7906938,130.3891802,15.90961974,168.7906938,130.3891802,15.92563873,168.7906938,130.3891802,15.90669387,168.7906938,130.3891802,15.89547575,168.7906938,130.3891802,15.48428687,170.3344036,130.3891802,15.93548593,170.6202896,130.3891802,15.34023867,170.3344036,130.3891802,15.31892616,170.3344036,130.3891802,15.37047803,170.3344036,130.3891802,15.88004535,168.7906938,130.3891802,15.87726342,168.7906938,130.3891802,15.87496201,168.7906938,130.3891802,15.3529901,170.3344036,130.3891802,30.26741464,170.3344036,130.3891802,15.30075689,170.3344036,130.3891802
22304,15.73812886,168.7906938,130.3891802,15.72458174,168.7906938,130.3891802,15.74045726,168.7906938,130.3891802,15.72168209,168.7906938,130.3891802,15.71056444,168.7906938,130.3891802,15.48428687,170.3344036,130.3891802,15.93548593,170.6202896,130.3891802,15.34023867,170.3344036,130.3891802,15.31892616,170.3344036,130.3891802,15.37047803,170.3344036,130.3891802,15.69527224,168.7906938,130.3891802,15.69251523,168.7906938,130.3891802,15.69023444,168.7906938,130.3891802,15.3529901,170.3344036,130.3891802,30.38516353,170.3344036,130.3891802,15.30075689,170.3344036,130.3891802
22305,16.97794442,168.7906938,130.3891802,16.96357751,168.7906938,130.3891802,16.98041372,168.7906938,130.3891802,16.96050238,168.7906938,130.3891802,16.94871196,168.7906938,130.3891802,16.73068483,170.3344036,130.3891802,17.22527009,170.6202896,130.3891802,16.57789305,170.3344036,130.3891802,16.5552869,170.3344036,130.3891802,16.60996791,170.3344036,130.3891802,16.93249437,168.7906938,130.3891802,16.92957052,168.7906938,130.3891802,16.9271517,168.7906938,130.3891802,16.59141848,170.3344036,130.3891802,31.66044912,170.3344036,130.3891802,16.53601478,170.3344036,130.3891802
22306,20.30141439,168.7906938,130.3891802,17.30393473,168.7906938,130.3891802,17.32103484,168.7906938,130.3891802,17.3008114,168.7906938,130.3891802,17.28883616,168.7906938,130.3891802,16.68699404,170.3344036,130.3891802,17.18005846,170.6202896,130.3891802,16.53450876,170.3344036,130.3891802,16.51194796,170.3344036,130.3891802,16.56651928,170.3344036,130.3891802,17.27236436,168.7906938,130.3891802,17.26939467,168.7906938,130.3891802,17.26693795,168.7906938,130.3891802,16.54800706,170.3344036,130.3891802,27.7605787,170.3344036,130.3891802,16.49271449,170.3344036,130.3891802
22307,26.17424428,168.7906938,130.3891802,17.29899932,168.7906938,130.3891802,17.31609561,168.7906938,130.3891802,17.29587669,168.7906938,130.3891802,17.28390413,168.7906938,130.3891802,21.89956375,170.3344036,130.3891802,23.60460498,170.6202896,130.3891802,16.42209476,170.3344036,130.3891802,16.39965146,170.3344036,130.3891802,16.45393857,170.3344036,130.3891802,17.26743602,168.7906938,130.3891802,17.264467,168.7906938,130.3891802,17.26201082,168.7906938,130.3891802,16.43552276,170.3344036,130.3891802,27.78030008,170.3344036,130.3891802,16.38051817,170.3344036,130.3891802
22308,26.99211535,168.7906938,130.3891802,23.48093219,168.7906938,130.3891802,23.23208609,168.7906938,130.3891802,23.24963091,168.7906938,130.3891802,20.17330394,168.7906938,130.3891802,21.86441249,170.3344036,130.3891802,23.96592021,170.6202896,130.3891802,16.43469302,170.3344036,130.3891802,16.41223654,170.3344036,130.3891802,16.4665555,170.3344036,130.3891802,17.28813339,168.7906938,130.3891802,17.28516158,168.7906938,130.3891802,17.28270309,168.7906938,130.3891802,16.44812889,170.3344036,130.3891802,16.51029002,170.3344036,130.3891802,16.39309202,170.3344036,130.3891802
22309,17.72742967,168.7906938,130.3891802,15.45219435,168.7906938,130.3891802,11.95010789,168.7906938,130.3891802,9.099998129,168.7906938,130.3891802,9.092476569,168.7906938,130.3891802,8.431337018,170.3344036,130.3891802,8.637028059,170.6202896,130.3891802,8.336765773,170.3344036,130.3891802,8.32277358,170.3344036,130.3891802,8.356618668,170.3344036,130.3891802,9.08213075,168.7906938,130.3891802,9.080265512,168.7906938,130.3891802,9.078722459,168.7906938,130.3891802,8.345137406,170.3344036,130.3891802,8.383868798,170.3344036,130.3891802,8.310845002,170.3344036,130.3891802
22310,4.589220089,168.7906938,130.3891802,4.58304487,168.7906938,130.3891802,4.59028145,168.7906938,130.3891802,4.581723112,168.7906938,130.3891802,4.576655326,168.7906938,130.3891802,4.8612248,170.3344036,130.3891802,4.942642847,170.6202896,130.3891802,4.791698152,170.3344036,130.3891802,4.781411408,170.3344036,130.3891802,4.806293553,170.3344036,130.3891802,4.569684643,168.7906938,130.3891802,4.568427906,168.7906938,130.3891802,4.567388246,168.7906938,130.3891802,4.797852789,170.3344036,130.3891802,4.826327235,170.3344036,130.3891802,4.772641786,170.3344036,130.3891802
22311,5.462120727,168.7906938,130.3891802,8.352106258,168.7906938,130.3891802,5.46328129,168.7906938,130.3891802,5.453923029,168.7906938,130.3891802,5.44838157,168.7906938,130.3891802,5.608558676,170.3344036,130.3891802,5.715990868,170.6202896,130.3891802,5.533789427,170.3344036,130.3891802,5.522727018,170.3344036,130.3891802,5.549485382,170.3344036,130.3891802,5.440759357,168.7906938,130.3891802,5.439385155,168.7906938,130.3891802,5.438248321,168.7906938,130.3891802,5.540408148,170.3344036,130.3891802,5.571029687,170.3344036,130.3891802,5.51329613,170.3344036,130.3891802
22312,5.626598513,168.7906938,130.3891802,5.619737357,168.7906938,130.3891802,5.627777768,168.7906938,130.3891802,5.61826878,168.7906938,130.3891802,5.612638069,168.7906938,130.3891802,5.608558676,170.3344036,130.3891802,5.715990868,170.6202896,130.3891802,5.533789427,170.3344036,130.3891802,5.522727018,170.3344036,130.3891802,5.549485382,170.3344036,130.3891802,5.60489309,168.7906938,130.3891802,5.603496755,168.7906938,130.3891802,5.602341611,168.7906938,130.3891802,5.540408148,170.3344036,130.3891802,5.571029687,170.3344036,130.3891802,5.51329613,170.3344036,130.3891802
22313,5.626598513,168.7906938,130.3891802,5.619737357,168.7906938,130.3891802,5.627777768,168.7906938,130.3891802,5.61826878,168.7906938,130.3891802,5.612638069,168.7906938,130.3891802,5.57680279,170.3344036,130.3891802,5.683129584,170.6202896,130.3891802,5.502256311,170.3344036,130.3891802,5.491226862,170.3344036,130.3891802,5.517905502,170.3344036,130.3891802,5.60489309,168.7906938,130.3891802,5.603496755,168.7906938,130.3891802,5.602341611,168.7906938,130.3891802,5.508855313,170.3344036,130.3891802,5.539385617,170.3344036,130.3891802,5.481824073,170.3344036,130.3891802
22314,4.914117189,168.7906938,130.3891802,4.907727141,168.7906938,130.3891802,4.915215473,168.7906938,130.3891802,4.906359401,168.7906938,130.3891802,4.901115311,168.7906938,130.3891802,5.608558676,170.3344036,130.3891802,5.715990868,170.6202896,130.3891802,5.533789427,170.3344036,130.3891802,5.522727018,170.3344036,130.3891802,5.549485382,170.3344036,130.3891802,4.893902127,168.7906938,130.3891802,4.892601668,168.7906938,130.3891802,4.89152584,168.7906938,130.3891802,5.540408148,170.3344036,130.3891802,5.571029687,170.3344036,130.3891802,5.51329613,170.3344036,130.3891802
22315,5.462120727,168.7906938,130.3891802,5.455368328,168.7906938,130.3891802,5.46328129,168.7906938,130.3891802,5.453923029,168.7906938,130.3891802,5.44838157,168.7906938,130.3891802,5.417559096,170.3344036,130.3891802,5.518342733,170.6202896,130.3891802,5.344129723,170.3344036,130.3891802,5.333265554,170.3344036,130.3891802,5.359544405,170.3344036,130.3891802,5.440759357,168.7906938,130.3891802,5.439385155,168.7906938,130.3891802,5.438248321,168.7906938,130.3891802,5.350629836,170.3344036,130.3891802,5.380702633,170.3344036,130.3891802,5.324003669,170.3344036,130.3891802
22316,5.680019701,168.7906938,130.3891802,5.673123222,168.7906938,130.3891802,5.681205028,168.7906938,130.3891802,5.671647084,168.7906938,130.3891802,5.665987384,168.7906938,130.3891802,5.57680279,170.3344036,130.3891802,5.683129584,170.6202896,130.3891802,5.502256311,170.3344036,130.3891802,5.491226862,170.3344036,130.3891802,5.517905502,170.3344036,130.3891802,5.658202532,168.7906938,130.3891802,5.656799009,168.7906938,130.3891802,5.655637917,168.7906938,130.3891802,5.508855313,170.3344036,130.3891802,5.539385617,170.3344036,130.3891802,5.481824073,170.3344036,130.3891802
22317,5.260304983,168.7906938,130.3891802,5.253686029,168.7906938,130.3891802,5.26144261,168.7906938,130.3891802,5.252269292,168.7906938,130.3891802,5.246837347,168.7906938,130.3891802,5.231088876,170.3344036,130.3891802,5.325381621,170.6202896,130.3891802,5.158967605,170.3344036,130.3891802,5.148296976,170.3344036,130.3891802,5.174107683,170.3344036,130.3891802,5.239365769,168.7906938,130.3891802,5.238018725,168.7906938,130.3891802,5.236904358,168.7906938,130.3891802,5.165351922,170.3344036,130.3891802,5.194888989,170.3344036,130.3891802,5.139200086,170.3344036,130.3891802
