; MoDaHr,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC,LSC
; Fuel=,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; CZ=,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,13,13,13,14,14,14,15,15,15,16,16,16
10620,13.46455352,184.3827652,129.3495372,16.10357363,184.3827652,129.3495372,10.40899696,184.3827652,129.3495372,10.24000299,184.3827652,129.3495372,8.215172661,184.3827652,129.3495372,7.742733824,185.836193,129.3495372,7.974332197,186.1020788,129.3495372,7.678216931,185.836193,129.3495372,7.655216996,185.836193,129.3495372,7.674189191,185.836193,129.3495372,8.219863427,184.3827652,129.3495372,8.211995381,184.3827652,129.3495372,8.217543194,184.3827652,129.3495372,7.708019814,185.836193,129.3495372,7.710618603,185.836193,129.3495372,7.669045547,185.836193,129.3495372
10621,10.38890985,184.3827652,129.3495372,13.13534498,184.3827652,129.3495372,8.23662344,184.3827652,129.3495372,8.223461255,184.3827652,129.3495372,8.215172661,184.3827652,129.3495372,7.742733824,185.836193,129.3495372,7.974332197,186.1020788,129.3495372,7.678216931,185.836193,129.3495372,7.655216996,185.836193,129.3495372,7.674189191,185.836193,129.3495372,8.219863427,184.3827652,129.3495372,8.211995381,184.3827652,129.3495372,8.217543194,184.3827652,129.3495372,7.708019814,185.836193,129.3495372,7.710618603,185.836193,129.3495372,7.669045547,185.836193,129.3495372
10622,13.27036958,184.3827652,129.3495372,8.191269027,184.3827652,129.3495372,8.197660131,184.3827652,129.3495372,8.184537232,184.3827652,129.3495372,8.176273378,184.3827652,129.3495372,7.742733824,185.836193,129.3495372,7.974332197,186.1020788,129.3495372,7.678216931,185.836193,129.3495372,7.655216996,185.836193,129.3495372,7.674189191,185.836193,129.3495372,8.180950143,184.3827652,129.3495372,8.173105581,184.3827652,129.3495372,8.178636835,184.3827652,129.3495372,7.708019814,185.836193,129.3495372,7.710618603,185.836193,129.3495372,7.669045547,185.836193,129.3495372
10623,11.1736575,184.3827652,129.3495372,8.191269027,184.3827652,129.3495372,8.197660131,184.3827652,129.3495372,8.184537232,184.3827652,129.3495372,8.176273378,184.3827652,129.3495372,7.742733824,185.836193,129.3495372,7.974332197,186.1020788,129.3495372,7.678216931,185.836193,129.3495372,7.655216996,185.836193,129.3495372,7.674189191,185.836193,129.3495372,8.180950143,184.3827652,129.3495372,8.173105581,184.3827652,129.3495372,8.178636835,184.3827652,129.3495372,7.708019814,185.836193,129.3495372,7.710618603,185.836193,129.3495372,7.669045547,185.836193,129.3495372
10624,11.17168133,184.3827652,129.3495372,8.191269027,184.3827652,129.3495372,11.22809125,184.3827652,129.3495372,8.184537232,184.3827652,129.3495372,8.176273378,184.3827652,129.3495372,18.21687104,185.836193,129.3495372,11.24774049,186.1020788,129.3495372,7.678216931,185.836193,129.3495372,7.655216996,185.836193,129.3495372,7.674189191,185.836193,129.3495372,8.180950143,184.3827652,129.3495372,8.173105581,184.3827652,129.3495372,8.178636835,184.3827652,129.3495372,7.708019814,185.836193,129.3495372,7.710618603,185.836193,129.3495372,7.669045547,185.836193,129.3495372
10701,7.947533959,184.3827652,129.3495372,7.94273474,184.3827652,129.3495372,7.949003742,184.3827652,129.3495372,7.936131556,184.3827652,129.3495372,7.928025583,184.3827652,129.3495372,18.08115121,185.836193,129.3495372,14.52817764,186.1020788,129.3495372,7.596366615,185.836193,129.3495372,7.573513759,185.836193,129.3495372,7.592364631,185.836193,129.3495372,7.932612998,184.3827652,129.3495372,7.924918307,184.3827652,129.3495372,7.930343886,184.3827652,129.3495372,7.625978915,185.836193,129.3495372,7.628561085,185.836193,129.3495372,7.58725388,185.836193,129.3495372
10702,7.947533959,184.3827652,129.3495372,7.94273474,184.3827652,129.3495372,7.949003742,184.3827652,129.3495372,7.936131556,184.3827652,129.3495372,7.928025583,184.3827652,129.3495372,7.660470937,185.836193,129.3495372,7.888963757,186.1020788,129.3495372,7.596366615,185.836193,129.3495372,7.573513759,185.836193,129.3495372,7.592364631,185.836193,129.3495372,7.932612998,184.3827652,129.3495372,7.924918307,184.3827652,129.3495372,7.930343886,184.3827652,129.3495372,7.625978915,185.836193,129.3495372,7.628561085,185.836193,129.3495372,7.58725388,185.836193,129.3495372
10703,7.986492782,184.3827652,129.3495372,7.981678916,184.3827652,129.3495372,7.98796705,184.3827652,129.3495372,7.975055579,184.3827652,129.3495372,7.966924866,184.3827652,129.3495372,7.660470937,185.836193,129.3495372,7.888963757,186.1020788,129.3495372,7.596366615,185.836193,129.3495372,7.573513759,185.836193,129.3495372,7.592364631,185.836193,129.3495372,7.971526282,184.3827652,129.3495372,7.963808107,184.3827652,129.3495372,7.969250245,184.3827652,129.3495372,7.625978915,185.836193,129.3495372,7.628561085,185.836193,129.3495372,7.58725388,185.836193,129.3495372
10704,7.986492782,184.3827652,129.3495372,7.981678916,184.3827652,129.3495372,7.98796705,184.3827652,129.3495372,7.975055579,184.3827652,129.3495372,7.966924866,184.3827652,129.3495372,7.654584925,185.836193,129.3495372,7.882855538,186.1020788,129.3495372,7.590510122,185.836193,129.3495372,7.56766779,185.836193,129.3495372,7.586509981,185.836193,129.3495372,7.971526282,184.3827652,129.3495372,7.963808107,184.3827652,129.3495372,7.969250245,184.3827652,129.3495372,7.620108786,185.836193,129.3495372,7.622689767,185.836193,129.3495372,7.581401583,185.836193,129.3495372
10705,7.947533959,184.3827652,129.3495372,7.94273474,184.3827652,129.3495372,7.949003742,184.3827652,129.3495372,7.936131556,184.3827652,129.3495372,7.928025583,184.3827652,129.3495372,7.660470937,185.836193,129.3495372,7.888963757,186.1020788,129.3495372,7.596366615,185.836193,129.3495372,7.573513759,185.836193,129.3495372,7.592364631,185.836193,129.3495372,7.932612998,184.3827652,129.3495372,7.924918307,184.3827652,129.3495372,7.930343886,184.3827652,129.3495372,7.625978915,185.836193,129.3495372,7.628561085,185.836193,129.3495372,7.58725388,185.836193,129.3495372
10706,7.986492782,184.3827652,129.3495372,7.981678916,184.3827652,129.3495372,7.98796705,184.3827652,129.3495372,7.975055579,184.3827652,129.3495372,7.966924866,184.3827652,129.3495372,7.660470937,185.836193,129.3495372,7.888963757,186.1020788,129.3495372,7.596366615,185.836193,129.3495372,7.573513759,185.836193,129.3495372,7.592364631,185.836193,129.3495372,7.971526282,184.3827652,129.3495372,7.963808107,184.3827652,129.3495372,7.969250245,184.3827652,129.3495372,7.625978915,185.836193,129.3495372,7.628561085,185.836193,129.3495372,7.58725388,185.836193,129.3495372
10707,8.003932199,184.3827652,129.3495372,7.999111777,184.3827652,129.3495372,8.005408476,184.3827652,129.3495372,7.992479419,184.3827652,129.3495372,7.984337632,184.3827652,129.3495372,7.660470937,185.836193,129.3495372,7.888963757,186.1020788,129.3495372,7.596366615,185.836193,129.3495372,7.573513759,185.836193,129.3495372,7.592364631,185.836193,129.3495372,7.988945315,184.3827652,129.3495372,7.981216628,184.3827652,129.3495372,7.986666178,184.3827652,129.3495372,7.625978915,185.836193,129.3495372,7.628561085,185.836193,129.3495372,7.58725388,185.836193,129.3495372
10708,14.08184457,184.3827652,129.3495372,8.156786752,184.3827652,129.3495372,8.163160915,184.3827652,129.3495372,8.150072801,184.3827652,129.3495372,8.141830851,184.3827652,129.3495372,7.65919321,185.836193,129.3495372,14.44807041,186.1020788,129.3495372,7.595095296,185.836193,129.3495372,7.572244725,185.836193,129.3495372,7.591093712,185.836193,129.3495372,8.146495219,184.3827652,129.3495372,8.138671451,184.3827652,129.3495372,8.144188043,184.3827652,129.3495372,7.624704636,185.836193,129.3495372,7.627286548,185.836193,129.3495372,7.585983472,185.836193,129.3495372
10709,10.64088873,184.3827652,129.3495372,7.839926818,184.3827652,129.3495372,13.81093604,184.3827652,129.3495372,7.833376835,184.3827652,129.3495372,7.82533617,184.3827652,129.3495372,7.600577113,185.836193,129.3495372,11.17069991,186.1020788,129.3495372,7.536773174,185.836193,129.3495372,7.514027404,185.836193,129.3495372,7.532789943,185.836193,129.3495372,7.829886626,184.3827652,129.3495372,7.82225393,184.3827652,129.3495372,7.827635796,184.3827652,129.3495372,7.566246715,185.836193,129.3495372,7.568816786,185.836193,129.3495372,7.52770314,185.836193,129.3495372
10710,5.202705251,184.3827652,129.3495372,5.198937989,184.3827652,129.3495372,11.14823648,184.3827652,129.3495372,5.19375466,184.3827652,129.3495372,5.187391681,184.3827652,129.3495372,5.076621184,185.836193,129.3495372,5.207569622,186.1020788,129.3495372,5.025475571,185.836193,129.3495372,5.007242427,185.836193,129.3495372,5.02228259,185.836193,129.3495372,5.190992683,184.3827652,129.3495372,5.18495255,184.3827652,129.3495372,5.189211489,184.3827652,129.3495372,5.049101735,185.836193,129.3495372,5.051161919,185.836193,129.3495372,5.018204978,185.836193,129.3495372
10711,5.11305686,184.3827652,129.3495372,5.109323302,184.3827652,129.3495372,11.19998171,184.3827652,129.3495372,5.104186348,184.3827652,129.3495372,5.097880296,184.3827652,129.3495372,5.043658428,185.836193,129.3495372,5.173362469,186.1020788,129.3495372,4.992678132,185.836193,129.3495372,4.974503923,185.836193,129.3495372,4.989495471,185.836193,129.3495372,5.101449081,184.3827652,129.3495372,5.095462987,184.3827652,129.3495372,5.099683823,184.3827652,129.3495372,5.016227929,185.836193,129.3495372,5.018281454,185.836193,129.3495372,4.98543104,185.836193,129.3495372
10712,5.11305686,184.3827652,129.3495372,5.109323302,184.3827652,129.3495372,11.08505074,184.3827652,129.3495372,5.104186348,184.3827652,129.3495372,5.097880296,184.3827652,129.3495372,5.043658428,185.836193,129.3495372,5.173362469,186.1020788,129.3495372,4.992678132,185.836193,129.3495372,4.974503923,185.836193,129.3495372,4.989495471,185.836193,129.3495372,5.101449081,184.3827652,129.3495372,5.095462987,184.3827652,129.3495372,5.099683823,184.3827652,129.3495372,5.016227929,185.836193,129.3495372,5.018281454,185.836193,129.3495372,4.98543104,185.836193,129.3495372
10713,5.11305686,184.3827652,129.3495372,5.109323302,184.3827652,129.3495372,11.07779679,184.3827652,129.3495372,5.104186348,184.3827652,129.3495372,5.097880296,184.3827652,129.3495372,5.043658428,185.836193,129.3495372,5.173362469,186.1020788,129.3495372,4.992678132,185.836193,129.3495372,4.974503923,185.836193,129.3495372,4.989495471,185.836193,129.3495372,5.101449081,184.3827652,129.3495372,5.095462987,184.3827652,129.3495372,5.099683823,184.3827652,129.3495372,5.016227929,185.836193,129.3495372,5.018281454,185.836193,129.3495372,4.98543104,185.836193,129.3495372
10714,5.11305686,184.3827652,129.3495372,5.109323302,184.3827652,129.3495372,5.11420028,184.3827652,129.3495372,5.104186348,184.3827652,129.3495372,5.097880296,184.3827652,129.3495372,5.043658428,185.836193,129.3495372,5.173362469,186.1020788,129.3495372,4.992678132,185.836193,129.3495372,4.974503923,185.836193,129.3495372,4.989495471,185.836193,129.3495372,5.101449081,184.3827652,129.3495372,5.095462987,184.3827652,129.3495372,5.099683823,184.3827652,129.3495372,5.016227929,185.836193,129.3495372,5.018281454,185.836193,129.3495372,4.98543104,185.836193,129.3495372
10715,5.11305686,184.3827652,129.3495372,5.109323302,184.3827652,129.3495372,5.11420028,184.3827652,129.3495372,5.104186348,184.3827652,129.3495372,5.097880296,184.3827652,129.3495372,5.043658428,185.836193,129.3495372,5.173362469,186.1020788,129.3495372,4.992678132,185.836193,129.3495372,4.974503923,185.836193,129.3495372,4.989495471,185.836193,129.3495372,5.101449081,184.3827652,129.3495372,5.095462987,184.3827652,129.3495372,5.099683823,184.3827652,129.3495372,5.016227929,185.836193,129.3495372,5.018281454,185.836193,129.3495372,4.98543104,185.836193,129.3495372
10716,5.134960928,184.3827652,129.3495372,5.131219134,184.3827652,129.3495372,5.136106869,184.3827652,129.3495372,5.126070849,184.3827652,129.3495372,5.119750888,184.3827652,129.3495372,5.043658428,185.836193,129.3495372,5.173362469,186.1020788,129.3495372,4.992678132,185.836193,129.3495372,4.974503923,185.836193,129.3495372,4.989495471,185.836193,129.3495372,5.123327545,184.3827652,129.3495372,5.117328247,184.3827652,129.3495372,5.121558393,184.3827652,129.3495372,5.016227929,185.836193,129.3495372,5.018281454,185.836193,129.3495372,4.98543104,185.836193,129.3495372
10717,6.457366758,184.3827652,129.3495372,6.453127788,184.3827652,129.3495372,6.458664962,184.3827652,129.3495372,6.447295444,184.3827652,129.3495372,6.440135742,184.3827652,129.3495372,6.254996548,185.836193,129.3495372,6.430430504,186.1020788,129.3495372,6.197941062,185.836193,129.3495372,6.177601079,185.836193,129.3495372,6.194379131,185.836193,129.3495372,6.444187633,184.3827652,129.3495372,6.437391201,184.3827652,129.3495372,6.442183412,184.3827652,129.3495372,6.224297228,185.836193,129.3495372,6.226595466,185.836193,129.3495372,6.189830352,185.836193,129.3495372
10718,8.493072493,184.3827652,129.3495372,8.488068171,184.3827652,129.3495372,8.494605089,184.3827652,129.3495372,8.481182789,184.3827652,129.3495372,8.472730393,184.3827652,129.3495372,8.377649788,185.836193,129.3495372,8.633217234,186.1020788,129.3495372,8.309948618,185.836193,129.3495372,8.285813505,185.836193,129.3495372,8.305722086,185.836193,129.3495372,8.477513859,184.3827652,129.3495372,8.469490322,184.3827652,129.3495372,8.475147773,184.3827652,129.3495372,8.341222443,185.836193,129.3495372,8.343949497,185.836193,129.3495372,8.300324574,185.836193,129.3495372
10719,8.519754504,184.3827652,129.3495372,16.32483645,184.3827652,129.3495372,16.65145633,184.3827652,129.3495372,8.507840967,184.3827652,129.3495372,8.499371627,184.3827652,129.3495372,8.377649788,185.836193,129.3495372,8.633217234,186.1020788,129.3495372,8.309948618,185.836193,129.3495372,8.285813505,185.836193,129.3495372,8.305722086,185.836193,129.3495372,8.504164682,184.3827652,129.3495372,8.496125062,184.3827652,129.3495372,8.501793853,184.3827652,129.3495372,8.341222443,185.836193,129.3495372,8.343949497,185.836193,129.3495372,8.300324574,185.836193,129.3495372
10720,8.519754504,184.3827652,129.3495372,16.31462629,184.3827652,129.3495372,13.78671471,184.3827652,129.3495372,8.507840967,184.3827652,129.3495372,8.499371627,184.3827652,129.3495372,8.377649788,185.836193,129.3495372,8.633217234,186.1020788,129.3495372,8.309948618,185.836193,129.3495372,8.285813505,185.836193,129.3495372,8.305722086,185.836193,129.3495372,8.504164682,184.3827652,129.3495372,8.496125062,184.3827652,129.3495372,8.501793853,184.3827652,129.3495372,8.341222443,185.836193,129.3495372,8.343949497,185.836193,129.3495372,8.300324574,185.836193,129.3495372
10721,8.519754504,184.3827652,129.3495372,13.45067772,184.3827652,129.3495372,10.68442786,184.3827652,129.3495372,8.507840967,184.3827652,129.3495372,8.499371627,184.3827652,129.3495372,8.377649788,185.836193,129.3495372,8.633217234,186.1020788,129.3495372,8.309948618,185.836193,129.3495372,8.285813505,185.836193,129.3495372,8.305722086,185.836193,129.3495372,8.504164682,184.3827652,129.3495372,8.496125062,184.3827652,129.3495372,8.501793853,184.3827652,129.3495372,8.341222443,185.836193,129.3495372,8.343949497,185.836193,129.3495372,8.300324574,185.836193,129.3495372
10722,8.493072493,184.3827652,129.3495372,13.4053187,184.3827652,129.3495372,8.494605089,184.3827652,129.3495372,8.481182789,184.3827652,129.3495372,8.472730393,184.3827652,129.3495372,8.377649788,185.836193,129.3495372,8.633217234,186.1020788,129.3495372,8.309948618,185.836193,129.3495372,8.285813505,185.836193,129.3495372,8.305722086,185.836193,129.3495372,8.477513859,184.3827652,129.3495372,8.469490322,184.3827652,129.3495372,8.475147773,184.3827652,129.3495372,8.341222443,185.836193,129.3495372,8.343949497,185.836193,129.3495372,8.300324574,185.836193,129.3495372
10723,8.493072493,184.3827652,129.3495372,14.06615619,184.3827652,129.3495372,8.494605089,184.3827652,129.3495372,8.481182789,184.3827652,129.3495372,8.472730393,184.3827652,129.3495372,8.377649788,185.836193,129.3495372,8.633217234,186.1020788,129.3495372,8.309948618,185.836193,129.3495372,8.285813505,185.836193,129.3495372,8.305722086,185.836193,129.3495372,8.477513859,184.3827652,129.3495372,8.469490322,184.3827652,129.3495372,8.475147773,184.3827652,129.3495372,8.341222443,185.836193,129.3495372,8.343949497,185.836193,129.3495372,8.300324574,185.836193,129.3495372
10724,8.493072493,184.3827652,129.3495372,8.488068171,184.3827652,129.3495372,8.494605089,184.3827652,129.3495372,8.481182789,184.3827652,129.3495372,8.472730393,184.3827652,129.3495372,19.13696513,185.836193,129.3495372,8.633217234,186.1020788,129.3495372,8.309948618,185.836193,129.3495372,8.285813505,185.836193,129.3495372,8.305722086,185.836193,129.3495372,8.477513859,184.3827652,129.3495372,8.469490322,184.3827652,129.3495372,8.475147773,184.3827652,129.3495372,8.341222443,185.836193,129.3495372,8.343949497,185.836193,129.3495372,8.300324574,185.836193,129.3495372
10801,8.529951417,184.3827652,129.3495372,8.52493323,184.3827652,129.3495372,8.531488259,184.3827652,129.3495372,8.518028771,184.3827652,129.3495372,8.509552957,184.3827652,129.3495372,18.96303071,185.836193,129.3495372,8.372861357,186.1020788,129.3495372,8.060322283,185.836193,129.3495372,8.036635731,185.836193,129.3495372,8.056174303,185.836193,129.3495372,8.514349676,184.3827652,129.3495372,8.506303909,184.3827652,129.3495372,8.511977034,184.3827652,129.3495372,8.091014871,185.836193,129.3495372,8.093691241,185.836193,129.3495372,8.050877106,185.836193,129.3495372
10802,8.563673837,184.3827652,129.3495372,8.558642972,184.3827652,129.3495372,8.565214562,184.3827652,129.3495372,8.551721069,184.3827652,129.3495372,8.54322384,184.3827652,129.3495372,8.386706109,185.836193,129.3495372,8.642615446,186.1020788,129.3495372,8.31895952,185.836193,129.3495372,8.294808215,185.836193,129.3495372,8.314730152,185.836193,129.3495372,8.548032679,184.3827652,129.3495372,8.539966584,184.3827652,129.3495372,8.545654042,184.3827652,129.3495372,8.350254326,185.836193,129.3495372,8.352983209,185.836193,129.3495372,8.309329019,185.836193,129.3495372
10803,8.44806019,184.3827652,129.3495372,8.443072792,184.3827652,129.3495372,8.449587604,184.3827652,129.3495372,8.436210694,184.3827652,129.3495372,8.427786881,184.3827652,129.3495372,8.354156078,185.836193,129.3495372,8.6088366,186.1020788,129.3495372,8.286572736,185.836193,129.3495372,8.262479628,185.836193,129.3495372,8.28235356,185.836193,129.3495372,8.432554171,184.3827652,129.3495372,8.424557767,184.3827652,129.3495372,8.430196086,184.3827652,129.3495372,8.317792131,185.836193,129.3495372,8.320514439,185.836193,129.3495372,8.276965441,185.836193,129.3495372
10804,8.479864393,184.3827652,129.3495372,8.474865037,184.3827652,129.3495372,8.481395469,184.3827652,129.3495372,8.467986487,184.3827652,129.3495372,8.459542479,184.3827652,129.3495372,8.384821524,185.836193,129.3495372,8.640659715,186.1020788,129.3495372,8.317084387,185.836193,129.3495372,8.292936451,185.836193,129.3495372,8.312855609,185.836193,129.3495372,8.464321198,184.3827652,129.3495372,8.456305623,184.3827652,129.3495372,8.46195746,184.3827652,129.3495372,8.348374826,185.836193,129.3495372,8.351103329,185.836193,129.3495372,8.307455229,185.836193,129.3495372
10805,8.483700828,184.3827652,129.3495372,8.47870003,184.3827652,129.3495372,8.485232345,184.3827652,129.3495372,8.471819496,184.3827652,129.3495372,8.463373051,184.3827652,129.3495372,8.161199815,185.836193,129.3495372,8.408595935,186.1020788,129.3495372,8.094584201,185.836193,129.3495372,8.070836083,185.836193,129.3495372,8.090425439,185.836193,129.3495372,8.468153149,184.3827652,129.3495372,8.460135261,184.3827652,129.3495372,8.465788729,184.3827652,129.3495372,8.125356565,185.836193,129.3495372,8.128039892,185.836193,129.3495372,8.085114473,185.836193,129.3495372
10806,8.473535665,184.3827652,129.3495372,8.468538688,184.3827652,129.3495372,8.475066012,184.3827652,129.3495372,8.461663412,184.3827652,129.3495372,8.453223422,184.3827652,129.3495372,7.9770806,185.836193,129.3495372,8.217525931,186.1020788,129.3495372,7.911388395,185.836193,129.3495372,7.887969466,185.836193,129.3495372,7.90728728,185.836193,129.3495372,8.457999868,184.3827652,129.3495372,8.449988108,184.3827652,129.3495372,8.455637254,184.3827652,129.3495372,7.9417342,185.836193,129.3495372,7.944380332,185.836193,129.3495372,7.902049934,185.836193,129.3495372
10807,8.570218734,184.3827652,129.3495372,8.565185408,184.3827652,129.3495372,8.571760213,184.3827652,129.3495372,8.55826012,184.3827652,129.3495372,8.549758735,184.3827652,129.3495372,8.245020689,185.836193,129.3495372,8.495581179,186.1020788,129.3495372,8.177984691,185.836193,129.3495372,8.154086708,185.836193,129.3495372,8.173799685,185.836193,129.3495372,8.554569925,184.3827652,129.3495372,8.546499885,184.3827652,129.3495372,8.552190126,184.3827652,129.3495372,8.208951247,185.836193,129.3495372,13.60140226,185.836193,129.3495372,8.168455204,185.836193,129.3495372
10808,8.570218734,184.3827652,129.3495372,8.565185408,184.3827652,129.3495372,8.571760213,184.3827652,129.3495372,8.55826012,184.3827652,129.3495372,8.549758735,184.3827652,129.3495372,13.53732061,185.836193,129.3495372,11.85405203,186.1020788,129.3495372,8.085512978,185.836193,129.3495372,8.06178116,185.836193,129.3495372,8.081357071,185.836193,129.3495372,8.554569925,184.3827652,129.3495372,8.546499885,184.3827652,129.3495372,8.552190126,184.3827652,129.3495372,8.11626422,185.836193,129.3495372,13.66433401,185.836193,129.3495372,8.07604975,185.836193,129.3495372
10809,8.422256721,184.3827652,129.3495372,11.17933076,184.3827652,129.3495372,11.39163999,184.3827652,129.3495372,8.410430273,184.3827652,129.3495372,8.402022846,184.3827652,129.3495372,19.05703468,185.836193,129.3495372,11.70498718,186.1020788,129.3495372,8.04245864,185.836193,129.3495372,8.018804188,185.836193,129.3495372,8.038316281,185.836193,129.3495372,8.406780863,184.3827652,129.3495372,8.398800014,184.3827652,129.3495372,8.404427365,184.3827652,129.3495372,8.073109633,185.836193,129.3495372,8.075782377,185.836193,129.3495372,8.033026263,185.836193,129.3495372
10810,5.5626673,184.3827652,129.3495372,8.367627884,184.3827652,129.3495372,13.77072655,184.3827652,129.3495372,5.553395174,184.3827652,129.3495372,5.546803615,184.3827652,129.3495372,10.98187158,185.836193,129.3495372,5.668272012,186.1020788,129.3495372,5.467191929,185.836193,129.3495372,5.448165051,185.836193,129.3495372,5.463859949,185.836193,129.3495372,5.550533977,184.3827652,129.3495372,5.544276862,184.3827652,129.3495372,5.548688796,184.3827652,129.3495372,5.491846597,185.836193,129.3495372,5.493996466,185.836193,129.3495372,5.459604829,185.836193,129.3495372
10811,6.424876832,184.3827652,129.3495372,9.193821924,184.3827652,129.3495372,14.71109682,184.3827652,129.3495372,6.414834539,184.3827652,129.3495372,6.407695469,184.3827652,129.3495372,5.520564036,185.836193,129.3495372,5.668272012,186.1020788,129.3495372,5.467191929,185.836193,129.3495372,5.448165051,185.836193,129.3495372,5.463859949,185.836193,129.3495372,6.411735684,184.3827652,129.3495372,6.404958837,184.3827652,129.3495372,6.409737238,184.3827652,129.3495372,5.491846597,185.836193,129.3495372,10.74263474,185.836193,129.3495372,5.459604829,185.836193,129.3495372
10812,5.5626673,184.3827652,129.3495372,5.558764704,184.3827652,129.3495372,13.72916757,184.3827652,129.3495372,5.553395174,184.3827652,129.3495372,5.546803615,184.3827652,129.3495372,5.520564036,185.836193,129.3495372,5.668272012,186.1020788,129.3495372,5.467191929,185.836193,129.3495372,5.448165051,185.836193,129.3495372,5.463859949,185.836193,129.3495372,5.550533977,184.3827652,129.3495372,5.544276862,184.3827652,129.3495372,5.548688796,184.3827652,129.3495372,5.491846597,185.836193,129.3495372,5.493996466,185.836193,129.3495372,5.459604829,185.836193,129.3495372
10813,6.424876832,184.3827652,129.3495372,6.420650077,184.3827652,129.3495372,11.52815205,184.3827652,129.3495372,6.414834539,184.3827652,129.3495372,6.407695469,184.3827652,129.3495372,5.520564036,185.836193,129.3495372,5.668272012,186.1020788,129.3495372,5.467191929,185.836193,129.3495372,5.448165051,185.836193,129.3495372,5.463859949,185.836193,129.3495372,6.411735684,184.3827652,129.3495372,6.404958837,184.3827652,129.3495372,6.409737238,184.3827652,129.3495372,5.491846597,185.836193,129.3495372,5.493996466,185.836193,129.3495372,5.459604829,185.836193,129.3495372
10814,6.424876832,184.3827652,129.3495372,6.420650077,184.3827652,129.3495372,9.280206547,184.3827652,129.3495372,6.414834539,184.3827652,129.3495372,6.407695469,184.3827652,129.3495372,5.520564036,185.836193,129.3495372,5.668272012,186.1020788,129.3495372,5.467191929,185.836193,129.3495372,5.448165051,185.836193,129.3495372,5.463859949,185.836193,129.3495372,6.411735684,184.3827652,129.3495372,6.404958837,184.3827652,129.3495372,6.409737238,184.3827652,129.3495372,5.491846597,185.836193,129.3495372,5.493996466,185.836193,129.3495372,5.459604829,185.836193,129.3495372
10815,6.424876832,184.3827652,129.3495372,6.420650077,184.3827652,129.3495372,6.426171295,184.3827652,129.3495372,6.414834539,184.3827652,129.3495372,6.407695469,184.3827652,129.3495372,5.520564036,185.836193,129.3495372,5.668272012,186.1020788,129.3495372,5.467191929,185.836193,129.3495372,5.448165051,185.836193,129.3495372,5.463859949,185.836193,129.3495372,6.411735684,184.3827652,129.3495372,6.404958837,184.3827652,129.3495372,6.409737238,184.3827652,129.3495372,5.491846597,185.836193,129.3495372,5.493996466,185.836193,129.3495372,5.459604829,185.836193,129.3495372
10816,5.584571367,184.3827652,129.3495372,5.580660536,184.3827652,129.3495372,5.585769077,184.3827652,129.3495372,5.575279675,184.3827652,129.3495372,5.568674207,184.3827652,129.3495372,5.520564036,185.836193,129.3495372,5.668272012,186.1020788,129.3495372,5.467191929,185.836193,129.3495372,5.448165051,185.836193,129.3495372,5.463859949,185.836193,129.3495372,5.572412441,184.3827652,129.3495372,5.566142122,184.3827652,129.3495372,5.570563366,184.3827652,129.3495372,5.491846597,185.836193,129.3495372,5.493996466,185.836193,129.3495372,5.459604829,185.836193,129.3495372
10817,6.250928246,184.3827652,129.3495372,6.24676689,184.3827652,129.3495372,6.252202681,184.3827652,129.3495372,6.241041332,184.3827652,129.3495372,6.234012721,184.3827652,129.3495372,6.009302624,185.836193,129.3495372,6.175461249,186.1020788,129.3495372,5.95347936,185.836193,129.3495372,5.933578658,185.836193,129.3495372,5.949994356,185.836193,129.3495372,6.237990424,184.3827652,129.3495372,6.231318432,184.3827652,129.3495372,6.236022899,184.3827652,129.3495372,5.979266314,185.836193,129.3495372,9.338895714,185.836193,129.3495372,5.945543816,185.836193,129.3495372
10818,9.379052594,184.3827652,129.3495372,9.373715177,184.3827652,129.3495372,9.380687203,184.3827652,129.3495372,9.366371491,184.3827652,129.3495372,9.357356489,184.3827652,129.3495372,9.297699461,185.836193,129.3495372,9.588000225,186.1020788,129.3495372,9.225383992,185.836193,129.3495372,9.199603905,185.836193,129.3495372,9.220869393,185.836193,129.3495372,9.362458351,184.3827652,129.3495372,9.353900754,184.3827652,129.3495372,9.359934774,184.3827652,129.3495372,9.258789342,185.836193,129.3495372,9.261702264,185.836193,129.3495372,9.215104003,185.836193,129.3495372
