;,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
;,CZ:,1,,CZ:,2,,CZ:,3,,CZ:,4,,CZ:,5,,CZ:,6,,CZ:,7,,CZ:,8,,CZ:,9,,CZ:,10,,CZ:,11,,CZ:,12,,CZ:,13,,CZ:,14,,CZ:,15,,CZ:,16,
;,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; MoDaHr,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm
10120,28.22278487,352.2185086,686.8525987,27.96582249,352.2185086,686.8525987,28.14891464,352.2185086,686.8525987,28.0069291,352.2185086,686.8525987,28.24631447,352.2185086,686.8525987,28.0356025,353.3487149,686.8525987,28.09506178,355.1945834,686.8525987,27.6885072,353.3487149,686.8525987,27.65860063,353.3487149,686.8525987,27.6511276,353.3487149,686.8525987,28.01367885,352.2185086,686.8525987,28.01142721,352.2185086,686.8525987,27.93729671,352.2185086,686.8525987,27.49517933,353.3487149,686.8525987,27.55407422,353.3487149,686.8525987,28.61096318,353.3487149,686.8525987
10121,28.21040553,352.2185086,686.8525987,27.95344316,352.2185086,686.8525987,28.1365353,352.2185086,686.8525987,27.99454976,352.2185086,686.8525987,28.23393513,352.2185086,686.8525987,28.02211093,353.3487149,686.8525987,28.08158397,355.1945834,686.8525987,27.67501563,353.3487149,686.8525987,27.64510906,353.3487149,686.8525987,27.63763602,353.3487149,686.8525987,28.00129951,352.2185086,686.8525987,27.99904787,352.2185086,686.8525987,27.92491737,352.2185086,686.8525987,27.48168776,353.3487149,686.8525987,27.54058265,353.3487149,686.8525987,28.59747161,353.3487149,686.8525987
10122,28.18099906,352.2185086,686.8525987,27.92403669,352.2185086,686.8525987,28.10712883,352.2185086,686.8525987,27.96514329,352.2185086,686.8525987,28.20452866,352.2185086,686.8525987,27.94024786,353.3487149,686.8525987,27.99982677,355.1945834,686.8525987,27.59315256,353.3487149,686.8525987,27.56324599,353.3487149,686.8525987,27.55577296,353.3487149,686.8525987,27.97189304,352.2185086,686.8525987,27.96964141,352.2185086,686.8525987,27.8955109,352.2185086,686.8525987,27.39982469,353.3487149,686.8525987,27.45871958,353.3487149,686.8525987,28.51560854,353.3487149,686.8525987
10123,27.80651384,352.2185086,686.8525987,27.54955146,352.2185086,686.8525987,27.7326436,352.2185086,686.8525987,27.59065806,352.2185086,686.8525987,27.83004344,352.2185086,686.8525987,27.51359243,353.3487149,686.8525987,27.57363903,355.1945834,686.8525987,27.16649713,353.3487149,686.8525987,27.13659056,353.3487149,686.8525987,27.12911753,353.3487149,686.8525987,27.59740781,352.2185086,686.8525987,27.59515618,352.2185086,686.8525987,27.52102567,352.2185086,686.8525987,26.97316926,353.3487149,686.8525987,27.03206415,353.3487149,686.8525987,28.08895311,353.3487149,686.8525987
10124,27.59918578,352.2185086,686.8525987,27.3422234,352.2185086,686.8525987,27.52531554,352.2185086,686.8525987,27.38333,352.2185086,686.8525987,27.62271538,352.2185086,686.8525987,27.10003408,353.3487149,686.8525987,27.1605705,355.1945834,686.8525987,26.75293878,353.3487149,686.8525987,26.72303221,353.3487149,686.8525987,26.71555918,353.3487149,686.8525987,27.39007975,352.2185086,686.8525987,27.38782812,352.2185086,686.8525987,27.31369761,352.2185086,686.8525987,26.55961091,353.3487149,686.8525987,26.6185058,353.3487149,686.8525987,27.67539476,353.3487149,686.8525987
10201,27.05278278,352.2185086,686.8525987,26.7958204,352.2185086,686.8525987,26.97891255,352.2185086,686.8525987,26.836927,352.2185086,686.8525987,27.07631238,352.2185086,686.8525987,26.11396309,353.3487149,686.8525987,26.17559671,355.1945834,686.8525987,25.76686779,353.3487149,686.8525987,25.73696122,353.3487149,686.8525987,25.72948818,353.3487149,686.8525987,26.84367675,352.2185086,686.8525987,26.84142512,352.2185086,686.8525987,26.76729461,352.2185086,686.8525987,25.57353992,353.3487149,686.8525987,25.63243481,353.3487149,686.8525987,26.68932377,353.3487149,686.8525987
10202,26.87486803,352.2185086,686.8525987,26.61790565,352.2185086,686.8525987,26.8009978,352.2185086,686.8525987,26.65901226,352.2185086,686.8525987,26.89839763,352.2185086,686.8525987,26.06137344,353.3487149,686.8525987,26.12305899,355.1945834,686.8525987,25.71427814,353.3487149,686.8525987,25.68437157,353.3487149,686.8525987,25.67689854,353.3487149,686.8525987,26.665762,352.2185086,686.8525987,26.66351037,352.2185086,686.8525987,26.58937986,352.2185086,686.8525987,25.52095027,353.3487149,686.8525987,25.57984516,353.3487149,686.8525987,26.63673412,353.3487149,686.8525987
10203,27.0583225,352.2185086,686.8525987,26.80136012,352.2185086,686.8525987,26.98445226,352.2185086,686.8525987,26.84246672,352.2185086,686.8525987,27.0818521,352.2185086,686.8525987,26.11978694,353.3487149,686.8525987,26.18141295,355.1945834,686.8525987,25.77269164,353.3487149,686.8525987,25.74278507,353.3487149,686.8525987,25.73531203,353.3487149,686.8525987,26.84921647,352.2185086,686.8525987,26.84696484,352.2185086,686.8525987,26.77283433,352.2185086,686.8525987,25.57936377,353.3487149,686.8525987,25.63825866,353.3487149,686.8525987,26.69514761,353.3487149,686.8525987
10204,27.45956079,352.2185086,686.8525987,27.20259841,352.2185086,686.8525987,27.38569056,352.2185086,686.8525987,27.24370502,352.2185086,686.8525987,27.48309039,352.2185086,686.8525987,26.77179514,353.3487149,686.8525987,26.83268051,355.1945834,686.8525987,26.42469984,353.3487149,686.8525987,26.39479327,353.3487149,686.8525987,26.38732024,353.3487149,686.8525987,27.25045477,352.2185086,686.8525987,27.24820313,352.2185086,686.8525987,27.17407263,352.2185086,686.8525987,26.23137197,353.3487149,686.8525987,26.29026687,353.3487149,686.8525987,27.34715582,353.3487149,686.8525987
10205,27.78202367,352.2185086,686.8525987,27.52506129,352.2185086,686.8525987,27.70815343,352.2185086,686.8525987,27.56616789,352.2185086,686.8525987,27.80555327,352.2185086,686.8525987,27.54580318,353.3487149,686.8525987,27.6057503,355.1945834,686.8525987,27.19870788,353.3487149,686.8525987,27.16880131,353.3487149,686.8525987,27.16132828,353.3487149,686.8525987,27.57291764,352.2185086,686.8525987,27.57066601,352.2185086,686.8525987,27.4965355,352.2185086,686.8525987,27.00538001,353.3487149,686.8525987,27.0642749,353.3487149,686.8525987,28.12116386,353.3487149,686.8525987
