;,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
;,CZ:,1,,CZ:,2,,CZ:,3,,CZ:,4,,CZ:,5,,CZ:,6,,CZ:,7,,CZ:,8,,CZ:,9,,CZ:,10,,CZ:,11,,CZ:,12,,CZ:,13,,CZ:,14,,CZ:,15,,CZ:,16,
;,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; MoDaHr,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm
10118,28.51104492,352.2185086,686.8525987,28.249631,352.2185086,686.8525987,28.43589498,352.2185086,686.8525987,28.29144972,352.2185086,686.8525987,28.53498214,352.2185086,686.8525987,28.33772688,353.3487149,686.8525987,28.38916184,355.1945834,686.8525987,27.98422191,353.3487149,686.8525987,27.95376306,353.3487149,686.8525987,27.94615203,353.3487149,686.8525987,28.2983164,352.2185086,686.8525987,28.29602576,352.2185086,686.8525987,28.22061104,352.2185086,686.8525987,27.78732392,353.3487149,686.8525987,27.8473064,353.3487149,686.8525987,28.92371253,353.3487149,686.8525987
10119,28.51005064,352.2185086,686.8525987,28.24863966,352.2185086,686.8525987,28.43490154,352.2185086,686.8525987,28.29045791,352.2185086,686.8525987,28.53398759,352.2185086,686.8525987,28.3377828,353.3487149,686.8525987,28.38921767,355.1945834,686.8525987,27.9842776,353.3487149,686.8525987,27.95381873,353.3487149,686.8525987,27.94620769,353.3487149,686.8525987,28.29732451,352.2185086,686.8525987,28.2950339,352.2185086,686.8525987,28.21962003,352.2185086,686.8525987,27.78737949,353.3487149,686.8525987,27.84736201,353.3487149,686.8525987,28.92376882,353.3487149,686.8525987
10120,28.50747873,352.2185086,686.8525987,28.24607538,352.2185086,686.8525987,28.43233182,352.2185086,686.8525987,28.28789241,352.2185086,686.8525987,28.53141498,352.2185086,686.8525987,28.33512512,353.3487149,686.8525987,28.38656202,355.1945834,686.8525987,27.98163062,353.3487149,686.8525987,27.95117267,353.3487149,686.8525987,27.94356186,353.3487149,686.8525987,28.29475881,352.2185086,686.8525987,28.29246826,352.2185086,686.8525987,28.21705659,352.2185086,686.8525987,27.78473846,353.3487149,686.8525987,27.84471917,353.3487149,686.8525987,28.92109341,353.3487149,686.8525987
10121,28.49219615,352.2185086,686.8525987,28.23083808,352.2185086,686.8525987,28.41706226,352.2185086,686.8525987,28.27264787,352.2185086,686.8525987,28.51612825,352.2185086,686.8525987,28.318502,353.3487149,686.8525987,28.36994913,355.1945834,686.8525987,27.9650744,353.3487149,686.8525987,27.93462222,353.3487149,686.8525987,27.92701285,353.3487149,686.8525987,28.27951308,352.2185086,686.8525987,28.27722293,352.2185086,686.8525987,28.20182432,352.2185086,686.8525987,27.76821951,353.3487149,686.8525987,27.82818886,353.3487149,686.8525987,28.90435939,353.3487149,686.8525987
10122,28.45589318,352.2185086,686.8525987,28.19464269,352.2185086,686.8525987,28.38079022,352.2185086,686.8525987,28.23643527,352.2185086,686.8525987,28.47981543,352.2185086,686.8525987,28.21763757,353.3487149,686.8525987,28.26917436,355.1945834,686.8525987,27.86461592,353.3487149,686.8525987,27.83419872,353.3487149,686.8525987,27.82659809,353.3487149,686.8525987,28.24329766,352.2185086,686.8525987,28.24100845,352.2185086,686.8525987,28.16564088,352.2185086,686.8525987,27.66798715,353.3487149,686.8525987,27.72788762,353.3487149,686.8525987,28.80282202,353.3487149,686.8525987
10123,27.99358246,352.2185086,686.8525987,27.73370198,352.2185086,686.8525987,27.91887335,352.2185086,686.8525987,27.7752754,352.2185086,686.8525987,28.01737927,352.2185086,686.8525987,27.69195046,353.3487149,686.8525987,27.74385091,355.1945834,686.8525987,27.3410446,353.3487149,686.8525987,27.3108097,353.3487149,686.8525987,27.30325462,353.3487149,686.8525987,27.7821018,352.2185086,686.8525987,27.77982459,352.2185086,686.8525987,27.70485225,352.2185086,686.8525987,27.14559429,353.3487149,686.8525987,27.20513575,353.3487149,686.8525987,28.2736277,353.3487149,686.8525987
10124,27.73763116,352.2185086,686.8525987,27.47850916,352.2185086,686.8525987,27.66314009,352.2185086,686.8525987,27.51996124,352.2185086,686.8525987,27.76135851,352.2185086,686.8525987,27.18240042,353.3487149,686.8525987,27.23469834,355.1945834,686.8525987,26.83354539,353.3487149,686.8525987,26.8034872,353.3487149,686.8525987,26.79597628,353.3487149,686.8525987,27.52676771,352.2185086,686.8525987,27.52449716,352.2185086,686.8525987,27.44974362,352.2185086,686.8525987,26.63923737,353.3487149,686.8525987,26.69843085,353.3487149,686.8525987,27.76067811,353.3487149,686.8525987
10201,27.06308397,352.2185086,686.8525987,26.8059609,352.2185086,686.8525987,26.98916754,352.2185086,686.8525987,26.84709321,352.2185086,686.8525987,27.08662829,352.2185086,686.8525987,25.96745091,353.3487149,686.8525987,26.02060938,355.1945834,686.8525987,25.6234858,353.3487149,686.8525987,25.59384894,353.3487149,686.8525987,25.5864433,353.3487149,686.8525987,26.85384718,352.2185086,686.8525987,26.85159414,352.2185086,686.8525987,26.77741728,352.2185086,686.8525987,25.43190141,353.3487149,686.8525987,25.49026517,353.3487149,686.8525987,26.53762285,353.3487149,686.8525987
10202,26.84344408,352.2185086,686.8525987,26.58697189,352.2185086,686.8525987,26.76971476,352.2185086,686.8525987,26.62800008,352.2185086,686.8525987,26.8669288,352.2185086,686.8525987,25.9026546,353.3487149,686.8525987,25.95585083,355.1945834,686.8525987,25.55895028,353.3487149,686.8525987,25.52933588,353.3487149,686.8525987,25.52193586,353.3487149,686.8525987,26.63473695,352.2185086,686.8525987,26.63248961,352.2185086,686.8525987,26.55850052,352.2185086,686.8525987,25.36751114,353.3487149,686.8525987,25.42583065,353.3487149,686.8525987,26.47239424,353.3487149,686.8525987
10203,27.06992288,352.2185086,686.8525987,26.81277954,352.2185086,686.8525987,26.99600062,352.2185086,686.8525987,26.8539151,352.2185086,686.8525987,27.09346905,352.2185086,686.8525987,25.97462654,353.3487149,686.8525987,26.02777854,355.1945834,686.8525987,25.63063255,353.3487149,686.8525987,25.6009932,353.3487149,686.8525987,25.59358694,353.3487149,686.8525987,26.8606696,352.2185086,686.8525987,26.85841638,352.2185086,686.8525987,26.78423367,352.2185086,686.8525987,25.43903207,353.3487149,686.8525987,25.49740074,353.3487149,686.8525987,26.54484636,353.3487149,686.8525987
