;,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
;,CZ:,1,,CZ:,2,,CZ:,3,,CZ:,4,,CZ:,5,,CZ:,6,,CZ:,7,,CZ:,8,,CZ:,9,,CZ:,10,,CZ:,11,,CZ:,12,,CZ:,13,,CZ:,14,,CZ:,15,,CZ:,16,
;,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; MoDaHr,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm
10108,28.46327561,357.922121,686.8525987,28.20200325,357.922121,686.8525987,28.38816637,357.922121,686.8525987,28.24379933,357.922121,686.8525987,28.48719987,357.922121,686.8525987,28.20317837,359.0523274,686.8525987,28.25470738,360.8981959,686.8525987,27.85021492,359.0523274,686.8525987,27.81980274,359.0523274,686.8525987,27.81220336,359.0523274,686.8525987,28.25066229,357.922121,686.8525987,28.24837289,357.922121,686.8525987,28.17299901,357.922121,686.8525987,27.65361856,359.0523274,686.8525987,27.71350916,359.0523274,686.8525987,28.78826636,359.0523274,686.8525987
10109,28.44452034,357.922121,686.8525987,28.18330356,357.922121,686.8525987,28.36942708,357.922121,686.8525987,28.22509075,357.922121,686.8525987,28.46843951,357.922121,686.8525987,27.95896392,359.0523274,686.8525987,28.01069722,360.8981959,686.8525987,27.60698339,359.0523274,686.8525987,27.57665589,359.0523274,686.8525987,27.56907768,359.0523274,686.8525987,28.23195225,357.922121,686.8525987,28.22966334,357.922121,686.8525987,28.15430549,357.922121,686.8525987,27.4109345,359.0523274,686.8525987,27.47065831,359.0523274,686.8525987,28.54242259,359.0523274,686.8525987
10110,27.84135717,357.922121,686.8525987,27.58192778,357.922121,686.8525987,27.76677773,357.922121,686.8525987,27.62342904,357.922121,686.8525987,27.86511267,357.922121,686.8525987,25.91422351,359.0523274,686.8525987,25.96748778,360.8981959,686.8525987,25.57047262,359.0523274,686.8525987,25.54085422,359.0523274,686.8525987,25.53345319,359.0523274,686.8525987,27.63024359,357.922121,686.8525987,27.62797034,357.922121,686.8525987,27.55312813,357.922121,686.8525987,25.37900755,359.0523274,686.8525987,25.43733497,359.0523274,686.8525987,26.48404033,359.0523274,686.8525987
10111,27.53047227,357.922121,686.8525987,27.27196416,357.922121,686.8525987,27.45615768,357.922121,686.8525987,27.31331804,357.922121,686.8525987,27.55414341,357.922121,686.8525987,25.17907016,359.0523274,686.8525987,25.23289891,360.8981959,686.8525987,24.83827811,359.0523274,686.8525987,24.80891465,359.0523274,686.8525987,24.80157732,359.0523274,686.8525987,27.32010839,357.922121,686.8525987,27.31784321,357.922121,686.8525987,27.24326678,357.922121,686.8525987,24.64846108,359.0523274,686.8525987,24.70628644,359.0523274,686.8525987,25.74398228,359.0523274,686.8525987
10112,27.02754466,357.922121,686.8525987,26.77052691,357.922121,686.8525987,26.95365851,357.922121,686.8525987,26.81164237,357.922121,686.8525987,27.05107933,357.922121,686.8525987,24.67400646,359.0523274,686.8525987,24.72815486,360.8981959,686.8525987,24.33524719,359.0523274,686.8525987,24.30605887,359.0523274,686.8525987,24.29876531,359.0523274,686.8525987,26.81839358,357.922121,686.8525987,26.81614146,357.922121,686.8525987,26.74199498,357.922121,686.8525987,24.14656239,359.0523274,686.8525987,24.20404283,359.0523274,686.8525987,25.23554895,359.0523274,686.8525987
10113,26.34123785,357.922121,686.8525987,26.08625388,357.922121,686.8525987,26.26793636,357.922121,686.8525987,26.127044,357.922121,686.8525987,26.36458629,357.922121,686.8525987,24.68435685,359.0523274,686.8525987,24.73849808,360.8981959,686.8525987,24.34555592,359.0523274,686.8525987,24.31636402,359.0523274,686.8525987,24.30906956,359.0523274,686.8525987,26.13374178,357.922121,686.8525987,26.13150748,357.922121,686.8525987,26.05794772,357.922121,686.8525987,24.15684792,359.0523274,686.8525987,24.21433543,359.0523274,686.8525987,25.2459684,359.0523274,686.8525987
10114,26.88927826,357.922121,686.8525987,26.63267024,357.922121,686.8525987,26.8155099,357.922121,686.8525987,26.67372016,357.922121,686.8525987,26.91277541,357.922121,686.8525987,24.67377703,359.0523274,686.8525987,24.72792533,360.8981959,686.8525987,24.33501869,359.0523274,686.8525987,24.30583045,359.0523274,686.8525987,24.29853691,359.0523274,686.8525987,26.6804606,357.922121,686.8525987,26.67821207,357.922121,686.8525987,26.60418379,357.922121,686.8525987,24.1463344,359.0523274,686.8525987,24.20381468,359.0523274,686.8525987,25.235318,359.0523274,686.8525987
10115,26.6248117,357.922121,686.8525987,26.36898739,357.922121,686.8525987,26.55126863,357.922121,686.8525987,26.40991194,357.922121,686.8525987,26.64823708,357.922121,686.8525987,24.84512557,359.0523274,686.8525987,24.89915683,360.8981959,686.8525987,24.50567758,359.0523274,686.8525987,24.47642992,359.0523274,686.8525987,24.46912154,359.0523274,686.8525987,26.41663179,357.922121,686.8525987,26.41439013,357.922121,686.8525987,26.34058794,357.922121,686.8525987,24.31660917,359.0523274,686.8525987,24.37420647,359.0523274,686.8525987,25.40780972,359.0523274,686.8525987
10116,27.6894658,357.922121,686.8525987,27.43048653,357.922121,686.8525987,27.61501576,357.922121,686.8525987,27.47191577,357.922121,686.8525987,27.71318008,357.922121,686.8525987,25.73459712,359.0523274,686.8525987,25.78802457,360.8981959,686.8525987,25.3915692,359.0523274,686.8525987,25.36201308,359.0523274,686.8525987,25.35462762,359.0523274,686.8525987,27.4787185,357.922121,686.8525987,27.47644919,357.922121,686.8525987,27.40173684,357.922121,686.8525987,25.20050681,359.0523274,686.8525987,25.25871155,359.0523274,686.8525987,26.30321554,359.0523274,686.8525987
10117,28.50356743,357.922121,686.8525987,28.24217566,357.922121,686.8525987,28.42842385,357.922121,686.8525987,28.28399084,357.922121,686.8525987,28.52750262,357.922121,686.8525987,28.31808392,359.0523274,686.8525987,28.36953489,360.8981959,686.8525987,27.964658,359.0523274,686.8525987,27.93420596,359.0523274,686.8525987,27.92659663,359.0523274,686.8525987,28.29085694,357.922121,686.8525987,28.28856649,357.922121,686.8525987,28.21315816,357.922121,686.8525987,27.76780405,359.0523274,686.8525987,27.82777311,359.0523274,686.8525987,28.90393851,359.0523274,686.8525987
