; MoDaHr,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV
; Fuel=,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; CZ=,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,13,13,13,14,14,14,15,15,15,16,16,16
21604,29.40712442,286.3097795,540.4429396,29.16850222,286.3097795,540.4429396,29.31931626,286.3097795,540.4429396,29.36486419,286.3097795,540.4429396,29.47723881,286.3097795,540.4429396,29.91563278,289.3977428,540.4429396,29.86365733,291.0337844,540.4429396,30.032416,289.3977428,540.4429396,29.95334081,289.3977428,540.4429396,29.89797532,289.3977428,540.4429396,29.28455324,286.3097795,540.4429396,29.29312086,286.3097795,540.4429396,29.22029701,286.3097795,540.4429396,29.88803388,289.3977428,540.4429396,29.90231825,289.3977428,540.4429396,30.46772782,289.3977428,540.4429396
21605,29.41400206,286.3097795,540.4429396,29.17536307,286.3097795,540.4429396,29.32618772,286.3097795,540.4429396,29.37173885,286.3097795,540.4429396,29.48412138,286.3097795,540.4429396,29.91990257,289.3977428,540.4429396,29.86791854,291.0337844,540.4429396,30.03669088,289.3977428,540.4429396,29.95761224,289.3977428,540.4429396,29.90224434,289.3977428,540.4429396,29.29142225,286.3097795,540.4429396,29.29999048,286.3097795,540.4429396,29.2271615,286.3097795,540.4429396,29.89230246,289.3977428,540.4429396,29.90658746,289.3977428,540.4429396,30.47202166,289.3977428,540.4429396
21606,29.41729878,286.3097795,540.4429396,29.17865175,286.3097795,540.4429396,29.32948148,286.3097795,540.4429396,29.37503415,286.3097795,540.4429396,29.48742047,286.3097795,540.4429396,29.91677704,289.3977428,540.4429396,29.864799,291.0337844,540.4429396,30.03356162,289.3977428,540.4429396,29.95448551,289.3977428,540.4429396,29.89911938,289.3977428,540.4429396,29.29471484,286.3097795,540.4429396,29.30328335,286.3097795,540.4429396,29.23045192,286.3097795,540.4429396,29.88917782,289.3977428,540.4429396,29.90346236,289.3977428,540.4429396,30.46887853,289.3977428,540.4429396
21607,29.42087115,286.3097795,540.4429396,29.1822154,286.3097795,540.4429396,29.33305064,286.3097795,540.4429396,29.37860497,286.3097795,540.4429396,29.4909954,286.3097795,540.4429396,29.93651556,289.3977428,540.4429396,29.8844999,291.0337844,540.4429396,30.05332367,289.3977428,540.4429396,29.97423163,289.3977428,540.4429396,29.91885434,289.3977428,540.4429396,29.29828273,286.3097795,540.4429396,29.30685156,286.3097795,540.4429396,29.23401746,286.3097795,540.4429396,29.90891078,289.3977428,540.4429396,29.9231982,289.3977428,540.4429396,30.48872827,289.3977428,540.4429396
21608,29.43069029,286.3097795,540.4429396,29.19201057,286.3097795,540.4429396,29.34286097,286.3097795,540.4429396,29.38841987,286.3097795,540.4429396,29.50082158,286.3097795,540.4429396,29.8784278,289.3977428,540.4429396,29.82652533,291.0337844,540.4429396,29.99516667,289.3977428,540.4429396,29.91612151,289.3977428,540.4429396,29.86077705,289.3977428,540.4429396,29.30808956,286.3097795,540.4429396,29.31665925,286.3097795,540.4429396,29.24381784,286.3097795,540.4429396,29.85083938,289.3977428,540.4429396,29.86511833,289.3977428,540.4429396,30.43031319,289.3977428,540.4429396
21609,23.05776815,286.3097795,540.4429396,22.83464536,286.3097795,540.4429396,22.97566347,286.3097795,540.4429396,23.01825288,286.3097795,540.4429396,23.12332836,286.3097795,540.4429396,21.63231751,289.3977428,540.4429396,21.59600551,291.0337844,540.4429396,21.73922763,289.3977428,540.4429396,21.66683762,289.3977428,540.4429396,21.61615285,289.3977428,540.4429396,22.94315843,286.3097795,540.4429396,22.95116955,286.3097795,540.4429396,22.88307588,286.3097795,540.4429396,21.60705188,289.3977428,540.4429396,21.62012862,289.3977428,540.4429396,22.13773727,289.3977428,540.4429396
21610,16.48552008,286.3097795,540.4429396,16.27844079,286.3097795,540.4429396,16.40931907,286.3097795,540.4429396,16.44884613,286.3097795,540.4429396,16.54636621,286.3097795,540.4429396,15.95240828,289.3977428,540.4429396,15.92681149,291.0337844,540.4429396,16.05254837,289.3977428,540.4429396,15.98474243,289.3977428,540.4429396,15.93726725,289.3977428,540.4429396,16.37915129,286.3097795,540.4429396,16.38658638,286.3097795,540.4429396,16.32338894,286.3097795,540.4429396,15.92874259,289.3977428,540.4429396,15.94099125,289.3977428,540.4429396,16.42582259,289.3977428,540.4429396
21611,15.01823832,286.3097795,540.4429396,14.81474081,286.3097795,540.4429396,14.94335534,286.3097795,540.4429396,14.98219871,286.3097795,540.4429396,15.07803202,286.3097795,540.4429396,15.23254009,289.3977428,540.4429396,15.20833769,291.0337844,540.4429396,15.33182215,289.3977428,540.4429396,15.26459719,289.3977428,540.4429396,15.21752879,289.3977428,540.4429396,14.91370936,286.3097795,540.4429396,14.92101584,286.3097795,540.4429396,14.85891151,286.3097795,540.4429396,15.20907717,289.3977428,540.4429396,15.22122088,289.3977428,540.4429396,15.70189804,289.3977428,540.4429396
21612,14.78480562,286.3097795,540.4429396,14.58187795,286.3097795,540.4429396,14.71013233,286.3097795,540.4429396,14.74886693,286.3097795,540.4429396,14.84443189,286.3097795,540.4429396,15.35003478,289.3977428,540.4429396,15.325629,291.0337844,540.4429396,15.44945689,289.3977428,540.4429396,15.3821371,289.3977428,540.4429396,15.3350023,289.3977428,540.4429396,14.68056937,286.3097795,540.4429396,14.68785539,286.3097795,540.4429396,14.62592496,286.3097795,540.4429396,15.32653876,289.3977428,540.4429396,15.33869961,289.3977428,540.4429396,15.8200548,289.3977428,540.4429396
21613,14.64044315,286.3097795,540.4429396,14.43786787,286.3097795,540.4429396,14.56589953,286.3097795,540.4429396,14.60456687,286.3097795,540.4429396,14.69996587,286.3097795,540.4429396,15.28131436,289.3977428,540.4429396,15.25703419,291.0337844,540.4429396,15.38065456,289.3977428,540.4429396,15.31339023,289.3977428,540.4429396,15.26629427,289.3977428,540.4429396,14.53638791,286.3097795,540.4429396,14.54366128,286.3097795,540.4429396,14.4818384,286.3097795,540.4429396,15.2578377,289.3977428,540.4429396,15.26998853,289.3977428,540.4429396,15.75094715,289.3977428,540.4429396
21614,14.65202248,286.3097795,540.4429396,14.44941894,286.3097795,540.4429396,14.57746847,286.3097795,540.4429396,14.61614119,286.3097795,540.4429396,14.71155351,286.3097795,540.4429396,15.24217711,289.3977428,540.4429396,15.21796444,291.0337844,540.4429396,15.34147065,289.3977428,540.4429396,15.27423791,289.3977428,540.4429396,15.22716407,289.3977428,540.4429396,14.54795272,286.3097795,540.4429396,14.55522711,286.3097795,540.4429396,14.4933956,286.3097795,540.4429396,15.21871147,289.3977428,540.4429396,15.23085659,289.3977428,540.4429396,15.71158937,289.3977428,540.4429396
21615,14.67982232,286.3097795,540.4429396,14.47715092,286.3097795,540.4429396,14.60524333,286.3097795,540.4429396,14.64392901,286.3097795,540.4429396,14.73937329,286.3097795,540.4429396,15.36031541,289.3977428,540.4429396,15.33586299,291.0337844,540.4429396,15.45974976,289.3977428,540.4429396,15.39242168,289.3977428,540.4429396,15.34528107,289.3977428,540.4429396,14.5757177,286.3097795,540.4429396,14.58299453,286.3097795,540.4429396,14.52114231,286.3097795,540.4429396,15.33681649,289.3977428,540.4429396,15.34897883,289.3977428,540.4429396,15.83039335,289.3977428,540.4429396
21616,15.88621827,286.3097795,540.4429396,15.68060193,286.3097795,540.4429396,15.8105556,286.3097795,540.4429396,15.84980341,286.3097795,540.4429396,15.94663454,286.3097795,540.4429396,15.87585682,289.3977428,540.4429396,15.8503939,291.0337844,540.4429396,15.97590567,289.3977428,540.4429396,15.90816151,289.3977428,540.4429396,15.86072958,289.3977428,540.4429396,15.78060095,286.3097795,540.4429396,15.78798351,286.3097795,540.4429396,15.72523254,286.3097795,540.4429396,15.85221269,289.3977428,540.4429396,15.86445019,289.3977428,540.4429396,16.34883977,289.3977428,540.4429396
21617,18.77055014,286.3097795,540.4429396,18.55789287,286.3097795,540.4429396,18.69229656,286.3097795,540.4429396,18.73288833,286.3097795,540.4429396,18.83303526,286.3097795,540.4429396,18.93437138,289.3977428,540.4429396,18.90302317,291.0337844,540.4429396,19.03806575,289.3977428,540.4429396,18.96785317,289.3977428,540.4429396,18.91869294,289.3977428,540.4429396,18.66131616,286.3097795,540.4429396,18.66895152,286.3097795,540.4429396,18.60405177,286.3097795,540.4429396,18.90986572,289.3977428,540.4429396,18.92254913,289.3977428,540.4429396,19.42458862,289.3977428,540.4429396
21618,29.44373909,286.3097795,540.4429396,29.20502752,286.3097795,540.4429396,29.35589805,286.3097795,540.4429396,29.40146303,286.3097795,540.4429396,29.51387975,286.3097795,540.4429396,29.85725393,289.3977428,540.4429396,29.80537016,291.0337844,540.4429396,29.97396756,289.3977428,540.4429396,29.89493949,289.3977428,540.4429396,29.83960699,289.3977428,540.4429396,29.32112201,286.3097795,540.4429396,29.32969284,286.3097795,540.4429396,29.25684171,286.3097795,540.4429396,29.82967147,289.3977428,540.4429396,29.84394734,289.3977428,540.4429396,30.40902001,289.3977428,540.4429396
21619,125.961198,286.3097795,540.4429396,29.20890963,286.3097795,540.4429396,29.35978617,286.3097795,540.4429396,29.40535296,286.3097795,540.4429396,29.51777415,286.3097795,540.4429396,29.86950442,289.3977428,540.4429396,29.81759686,291.0337844,540.4429396,29.98623265,289.3977428,540.4429396,29.9071947,289.3977428,540.4429396,29.85185528,289.3977428,540.4429396,29.32500874,286.3097795,540.4429396,29.33357991,286.3097795,540.4429396,29.26072588,286.3097795,540.4429396,29.84191851,289.3977428,540.4429396,29.85619616,289.3977428,540.4429396,30.42133953,289.3977428,540.4429396
21620,154.8848801,286.3097795,540.4429396,29.20793943,286.3097795,540.4429396,29.35881446,286.3097795,540.4429396,29.4043808,286.3097795,540.4429396,29.51680088,286.3097795,540.4429396,29.8661753,289.3977428,540.4429396,29.81427415,291.0337844,540.4429396,29.98289957,289.3977428,540.4429396,29.9038643,289.3977428,540.4429396,29.84852676,289.3977428,540.4429396,29.32403738,286.3097795,540.4429396,29.33260846,286.3097795,540.4429396,29.25975516,286.3097795,540.4429396,29.83859033,289.3977428,540.4429396,29.8528675,289.3977428,540.4429396,30.41799165,289.3977428,540.4429396
21621,156.7687289,286.3097795,540.4429396,29.20761501,286.3097795,540.4429396,29.35848954,286.3097795,540.4429396,29.40405573,286.3097795,540.4429396,29.51647543,286.3097795,540.4429396,29.86461535,289.3977428,540.4429396,29.81271726,291.0337844,540.4429396,29.98133775,289.3977428,540.4429396,29.90230374,289.3977428,540.4429396,29.84696708,289.3977428,540.4429396,29.32371257,286.3097795,540.4429396,29.33228363,286.3097795,540.4429396,29.25943057,286.3097795,540.4429396,29.83703081,289.3977428,540.4429396,29.85130775,289.3977428,540.4429396,30.41642291,289.3977428,540.4429396
21622,29.44472461,286.3097795,540.4429396,29.20601063,286.3097795,540.4429396,29.35688268,286.3097795,540.4429396,29.40244812,286.3097795,540.4429396,29.51486597,286.3097795,540.4429396,29.8454253,289.3977428,540.4429396,29.79356532,291.0337844,540.4429396,29.96212483,289.3977428,540.4429396,29.88310631,289.3977428,540.4429396,29.82778049,289.3977428,540.4429396,29.32210628,286.3097795,540.4429396,29.3306772,286.3097795,540.4429396,29.25782534,286.3097795,540.4429396,29.81784617,289.3977428,540.4429396,29.83212031,289.3977428,540.4429396,30.39712472,289.3977428,540.4429396
21623,29.37801297,286.3097795,540.4429396,29.13946184,286.3097795,540.4429396,29.29023096,286.3097795,540.4429396,29.33576532,286.3097795,540.4429396,29.44810648,286.3097795,540.4429396,29.77653651,289.3977428,540.4429396,29.72481498,291.0337844,540.4429396,29.89315394,289.3977428,540.4429396,29.81419101,289.3977428,540.4429396,29.75890413,289.3977428,540.4429396,29.25547829,286.3097795,540.4429396,29.26404336,286.3097795,540.4429396,29.1912412,286.3097795,540.4429396,29.74897679,289.3977428,540.4429396,29.76324089,289.3977428,540.4429396,30.32784776,289.3977428,540.4429396
21624,29.37240428,286.3097795,540.4429396,29.13386684,286.3097795,540.4429396,29.28462731,286.3097795,540.4429396,29.33015906,286.3097795,540.4429396,29.44249376,286.3097795,540.4429396,29.78076492,289.3977428,540.4429396,29.72903541,291.0337844,540.4429396,29.89738738,289.3977428,540.4429396,29.81842104,289.3977428,540.4429396,29.76313177,289.3977428,540.4429396,29.24987663,286.3097795,540.4429396,29.25844121,286.3097795,540.4429396,29.18564322,286.3097795,540.4429396,29.75320401,289.3977428,540.4429396,29.76746872,289.3977428,540.4429396,30.33209999,289.3977428,540.4429396
21701,29.54195392,286.3097795,540.4429396,29.30300259,286.3097795,540.4429396,29.45402465,286.3097795,540.4429396,29.4996354,286.3097795,540.4429396,29.61216502,286.3097795,540.4429396,29.95289634,289.3977428,540.4429396,29.90083599,291.0337844,540.4429396,30.06972397,289.3977428,540.4429396,29.99061871,289.3977428,540.4429396,29.93523217,289.3977428,540.4429396,29.41921367,286.3097795,540.4429396,29.42779311,286.3097795,540.4429396,29.35486881,286.3097795,540.4429396,29.92528694,289.3977428,540.4429396,29.93957675,289.3977428,540.4429396,30.50520135,289.3977428,540.4429396
21702,29.46533771,286.3097795,540.4429396,29.22657341,286.3097795,540.4429396,29.37747727,286.3097795,540.4429396,29.42305231,286.3097795,540.4429396,29.53549386,286.3097795,540.4429396,29.61711273,289.3977428,540.4429396,29.56571398,291.0337844,540.4429396,29.73354013,289.3977428,540.4429396,29.65470587,289.3977428,540.4429396,29.59950907,289.3977428,540.4429396,29.34269354,286.3097795,540.4429396,29.35126626,286.3097795,540.4429396,29.27839904,286.3097795,540.4429396,29.58959792,289.3977428,540.4429396,29.60383877,289.3977428,540.4429396,30.16752565,289.3977428,540.4429396
21703,29.35855805,286.3097795,540.4429396,29.12005442,286.3097795,540.4429396,29.27079353,286.3097795,540.4429396,29.31631882,286.3097795,540.4429396,29.42863761,286.3097795,540.4429396,29.37895479,289.3977428,540.4429396,29.32802222,291.0337844,540.4429396,29.49509832,289.3977428,540.4429396,29.41645627,289.3977428,540.4429396,29.36139405,289.3977428,540.4429396,29.23604777,286.3097795,540.4429396,29.24461114,286.3097795,540.4429396,29.17182347,286.3097795,540.4429396,29.35150706,289.3977428,540.4429396,29.36571319,289.3977428,540.4429396,29.92802572,289.3977428,540.4429396
21704,29.38673683,286.3097795,540.4429396,29.14816441,286.3097795,540.4429396,29.29894699,286.3097795,540.4429396,29.34448541,286.3097795,540.4429396,29.4568366,286.3097795,540.4429396,29.46044463,289.3977428,540.4429396,29.40935541,291.0337844,540.4429396,29.5766853,289.3977428,540.4429396,29.49797748,289.3977428,540.4429396,29.44286921,289.3977428,540.4429396,29.26419122,286.3097795,540.4429396,29.27275705,286.3097795,540.4429396,29.19994839,286.3097795,540.4429396,29.43297395,289.3977428,540.4429396,29.44719196,289.3977428,540.4429396,30.00997475,289.3977428,540.4429396
21705,29.54714996,286.3097795,540.4429396,29.30818595,286.3097795,540.4429396,29.45921602,286.3097795,540.4429396,29.50482919,286.3097795,540.4429396,29.61736478,286.3097795,540.4429396,30.06841773,289.3977428,540.4429396,30.0161308,291.0337844,540.4429396,30.18538305,289.3977428,540.4429396,30.10618456,289.3977428,540.4429396,30.05073273,289.3977428,540.4429396,29.4244032,286.3097795,540.4429396,29.43298309,286.3097795,540.4429396,29.36005492,286.3097795,540.4429396,30.04077579,289.3977428,540.4429396,30.05508244,289.3977428,540.4429396,30.62137368,289.3977428,540.4429396
21706,29.56440673,286.3097795,540.4429396,29.32540059,286.3097795,540.4429396,29.47645729,286.3097795,540.4429396,29.5220785,286.3097795,540.4429396,29.63463393,286.3097795,540.4429396,30.08179742,289.3977428,540.4429396,30.02948385,291.0337844,540.4429396,30.19877869,289.3977428,540.4429396,30.1195694,289.3977428,540.4429396,30.06411002,289.3977428,540.4429396,29.44163833,286.3097795,540.4429396,29.45021974,286.3097795,540.4429396,29.37727871,286.3097795,540.4429396,30.05415171,289.3977428,540.4429396,30.06846031,289.3977428,540.4429396,30.63482877,289.3977428,540.4429396
21707,29.57416712,286.3097795,540.4429396,29.33513716,286.3097795,540.4429396,29.48620891,286.3097795,540.4429396,29.53183467,286.3097795,540.4429396,29.64440132,286.3097795,540.4429396,30.08399659,289.3977428,540.4429396,30.03167952,291.0337844,540.4429396,30.20098048,289.3977428,540.4429396,30.12176941,289.3977428,540.4429396,30.06630879,289.3977428,540.4429396,29.45138648,286.3097795,540.4429396,29.45996875,286.3097795,540.4429396,29.38702045,286.3097795,540.4429396,30.05635026,289.3977428,540.4429396,30.07065918,289.3977428,540.4429396,30.63704033,289.3977428,540.4429396
21708,29.57458898,286.3097795,540.4429396,29.33555799,286.3097795,540.4429396,29.48663039,286.3097795,540.4429396,29.53225635,286.3097795,540.4429396,29.64482349,286.3097795,540.4429396,29.6747453,289.3977428,540.4429396,29.62322471,291.0337844,540.4429396,29.7912414,289.3977428,540.4429396,29.71236062,289.3977428,540.4429396,29.65713126,289.3977428,540.4429396,29.45180781,286.3097795,540.4429396,29.46039011,286.3097795,540.4429396,29.3874415,286.3097795,540.4429396,29.64721425,289.3977428,540.4429396,29.66146351,289.3977428,540.4429396,30.22548297,289.3977428,540.4429396
21709,22.47661344,286.3097795,540.4429396,22.25490931,286.3097795,540.4429396,22.39503079,286.3097795,540.4429396,22.43734942,286.3097795,540.4429396,22.5417568,286.3097795,540.4429396,20.75021867,289.3977428,540.4429396,20.7206441,291.0337844,540.4429396,20.8560774,289.3977428,540.4429396,20.7843993,289.3977428,540.4429396,20.73421299,289.3977428,540.4429396,22.36273243,286.3097795,540.4429396,22.37069262,286.3097795,540.4429396,22.3030319,286.3097795,540.4429396,20.72520151,289.3977428,540.4429396,20.73814966,289.3977428,540.4429396,21.25066794,289.3977428,540.4429396
21710,16.97280984,286.3097795,540.4429396,16.76454102,286.3097795,540.4429396,16.89617111,286.3097795,540.4429396,16.93592522,286.3097795,540.4429396,17.03400549,286.3097795,540.4429396,16.53286104,289.3977428,540.4429396,16.50800671,291.0337844,540.4429396,16.63369298,289.3977428,540.4429396,16.56541858,289.3977428,540.4429396,16.51761539,289.3977428,540.4429396,16.86583004,286.3097795,540.4429396,16.87330784,286.3097795,540.4429396,16.80974737,286.3097795,540.4429396,16.50903184,289.3977428,540.4429396,16.52136513,289.3977428,540.4429396,17.00954611,289.3977428,540.4429396
21711,15.01773192,286.3097795,540.4429396,14.81423565,286.3097795,540.4429396,14.9428494,286.3097795,540.4429396,14.98169253,286.3097795,540.4429396,15.07752526,286.3097795,540.4429396,15.48974326,289.3977428,540.4429396,15.46608764,291.0337844,540.4429396,15.58933188,289.3977428,540.4429396,15.52189934,289.3977428,540.4429396,15.4746856,289.3977428,540.4429396,14.9132036,286.3097795,540.4429396,14.92051004,286.3097795,540.4429396,14.85840608,286.3097795,540.4429396,15.46620788,289.3977428,540.4429396,15.4783891,289.3977428,540.4429396,15.96055051,289.3977428,540.4429396
21712,14.63771318,286.3097795,540.4429396,14.43514456,286.3097795,540.4429396,14.56317201,286.3097795,540.4429396,14.60183807,286.3097795,540.4429396,14.69723394,286.3097795,540.4429396,15.35745719,289.3977428,540.4429396,15.33395477,291.0337844,540.4429396,15.45688814,289.3977428,540.4429396,15.38956236,289.3977428,540.4429396,15.34242337,289.3977428,540.4429396,14.53366136,286.3097795,540.4429396,14.54093449,286.3097795,540.4429396,14.47911364,286.3097795,540.4429396,15.33395908,289.3977428,540.4429396,15.34612101,289.3977428,540.4429396,15.82751903,289.3977428,540.4429396
21713,14.63847636,286.3097795,540.4429396,14.43590588,286.3097795,540.4429396,14.56393451,286.3097795,540.4429396,14.60260092,286.3097795,540.4429396,14.69799767,286.3097795,540.4429396,15.37301697,289.3977428,540.4429396,15.34949816,291.0337844,540.4429396,15.47246647,289.3977428,540.4429396,15.40512813,289.3977428,540.4429396,15.35798035,289.3977428,540.4429396,14.53442358,286.3097795,540.4429396,14.54169678,286.3097795,540.4429396,14.47987536,286.3097795,540.4429396,15.34951448,289.3977428,540.4429396,15.36167867,289.3977428,540.4429396,15.84316649,289.3977428,540.4429396
21714,14.63377157,286.3097795,540.4429396,14.43121258,286.3097795,540.4429396,14.55923394,286.3097795,540.4429396,14.59789816,286.3097795,540.4429396,14.6932895,286.3097795,540.4429396,15.3892108,289.3977428,540.4429396,15.36567293,291.0337844,540.4429396,15.4886796,289.3977428,540.4429396,15.4213282,289.3977428,540.4429396,15.37417126,289.3977428,540.4429396,14.52972469,286.3097795,540.4429396,14.53699748,286.3097795,540.4429396,14.47517956,286.3097795,540.4429396,15.36570375,289.3977428,540.4429396,15.37787031,289.3977428,540.4429396,15.85945157,289.3977428,540.4429396
21715,14.75745629,286.3097795,540.4429396,14.55459538,286.3097795,540.4429396,14.68280757,286.3097795,540.4429396,14.72152942,286.3097795,540.4429396,14.81706294,286.3097795,540.4429396,15.34471114,289.3977428,540.4429396,15.32179229,291.0337844,540.4429396,15.44412689,289.3977428,540.4429396,15.3768114,289.3977428,540.4429396,15.32967962,289.3977428,540.4429396,14.65325433,286.3097795,540.4429396,14.66053796,286.3097795,540.4429396,14.5986279,286.3097795,540.4429396,15.32121662,289.3977428,540.4429396,15.33337668,289.3977428,540.4429396,15.81470116,289.3977428,540.4429396
21716,16.22217693,286.3097795,540.4429396,16.01574048,286.3097795,540.4429396,16.14621248,286.3097795,540.4429396,16.18561682,286.3097795,540.4429396,16.28283418,286.3097795,540.4429396,16.28203849,289.3977428,540.4429396,16.25850814,291.0337844,540.4429396,16.38257147,289.3977428,540.4429396,16.3144995,289.3977428,540.4429396,16.26683805,289.3977428,540.4429396,16.11613835,286.3097795,540.4429396,16.12355035,286.3097795,540.4429396,16.0605491,286.3097795,540.4429396,16.25827994,289.3977428,540.4429396,16.27057666,289.3977428,540.4429396,16.75731021,289.3977428,540.4429396
21717,20.55888773,286.3097795,540.4429396,20.34186496,286.3097795,540.4429396,20.47902773,286.3097795,540.4429396,20.52045278,286.3097795,540.4429396,20.62265557,286.3097795,540.4429396,20.77103222,289.3977428,540.4429396,20.74457326,291.0337844,540.4429396,20.87691575,289.3977428,540.4429396,20.80522086,289.3977428,540.4429396,20.75502278,289.3977428,540.4429396,20.44741136,286.3097795,540.4429396,20.45520346,286.3097795,540.4429396,20.38897142,286.3097795,540.4429396,20.74600919,289.3977428,540.4429396,20.75896037,289.3977428,540.4429396,21.27159876,289.3977428,540.4429396
21718,29.75075747,286.3097795,540.4429396,29.51129644,286.3097795,540.4429396,29.66264064,286.3097795,540.4429396,29.70834868,286.3097795,540.4429396,29.82111834,286.3097795,540.4429396,30.20410874,289.3977428,540.4429396,30.17149568,291.0337844,540.4429396,30.3212358,289.3977428,540.4429396,30.24192779,289.3977428,540.4429396,30.18639929,289.3977428,540.4429396,29.62775541,286.3097795,540.4429396,29.63635315,286.3097795,540.4429396,29.5632733,286.3097795,540.4429396,30.17642858,289.3977428,540.4429396,30.19075501,289.3977428,540.4429396,30.75782929,289.3977428,540.4429396
21719,179.4751483,286.3097795,540.4429396,29.51376149,286.3097795,540.4429396,29.66510951,286.3097795,540.4429396,29.7108187,286.3097795,540.4429396,51.19806754,286.3097795,540.4429396,30.28008057,289.3977428,540.4429396,30.24741795,291.0337844,540.4429396,30.39729818,289.3977428,540.4429396,30.31792886,289.3977428,540.4429396,30.26235743,289.3977428,540.4429396,29.6302234,286.3097795,540.4429396,29.63882136,286.3097795,540.4429396,29.56573966,286.3097795,540.4429396,30.25237901,289.3977428,540.4429396,30.26671652,289.3977428,540.4429396,30.83422921,289.3977428,540.4429396
21720,208.3908372,286.3097795,540.4429396,29.51600709,286.3097795,540.4429396,29.66735858,286.3097795,540.4429396,29.71306882,286.3097795,540.4429396,79.95233769,286.3097795,540.4429396,30.27740135,289.3977428,540.4429396,30.24474047,291.0337844,540.4429396,30.39461576,289.3977428,540.4429396,30.31524861,289.3977428,540.4429396,30.25967869,289.3977428,540.4429396,29.63247167,286.3097795,540.4429396,29.64106982,286.3097795,540.4429396,29.56798645,286.3097795,540.4429396,30.24970054,289.3977428,540.4429396,30.26403766,289.3977428,540.4429396,30.8315349,289.3977428,540.4429396
21721,212.158219,286.3097795,540.4429396,29.55949059,286.3097795,540.4429396,29.71090933,286.3097795,540.4429396,29.75663988,286.3097795,540.4429396,82.40237724,286.3097795,540.4429396,30.23683161,289.3977428,540.4429396,30.19658645,291.0337844,540.4429396,30.35399767,289.3977428,540.4429396,30.27466325,289.3977428,540.4429396,30.21911627,289.3977428,540.4429396,29.67600692,286.3097795,540.4429396,29.68460889,286.3097795,540.4429396,29.61149305,286.3097795,540.4429396,30.20914223,289.3977428,540.4429396,30.22347343,289.3977428,540.4429396,30.79073655,289.3977428,540.4429396
21722,60.50877797,286.3097795,540.4429396,29.56779415,286.3097795,540.4429396,29.71922573,286.3097795,540.4429396,29.76496016,286.3097795,540.4429396,29.87779493,286.3097795,540.4429396,30.2361227,289.3977428,540.4429396,30.19587836,291.0337844,540.4429396,30.35328791,289.3977428,540.4429396,30.27395407,289.3977428,540.4429396,30.21840748,289.3977428,540.4429396,29.68432036,286.3097795,540.4429396,29.69292307,286.3097795,540.4429396,29.61980102,286.3097795,540.4429396,30.20843352,289.3977428,540.4429396,30.22276462,289.3977428,540.4429396,30.79002364,289.3977428,540.4429396
21723,29.61332768,286.3097795,540.4429396,29.37420212,286.3097795,540.4429396,29.5253343,286.3097795,540.4429396,29.5709783,286.3097795,540.4429396,29.68358997,286.3097795,540.4429396,30.14831335,289.3977428,540.4429396,30.09587431,291.0337844,540.4429396,30.26537391,289.3977428,540.4429396,30.18611093,289.3977428,540.4429396,30.13061396,289.3977428,540.4429396,29.49049794,286.3097795,540.4429396,29.49908364,286.3097795,540.4429396,29.42610616,286.3097795,540.4429396,30.12064891,289.3977428,540.4429396,30.1349672,289.3977428,540.4429396,30.70171951,289.3977428,540.4429396
21724,29.60892228,286.3097795,540.4429396,29.36980748,286.3097795,540.4429396,29.52093285,286.3097795,540.4429396,29.56657481,286.3097795,540.4429396,29.67918141,286.3097795,540.4429396,30.12288701,289.3977428,540.4429396,30.07049867,291.0337844,540.4429396,30.23991726,289.3977428,540.4429396,30.16067481,289.3977428,540.4429396,30.10519221,289.3977428,540.4429396,29.48609806,286.3097795,540.4429396,29.49468337,286.3097795,540.4429396,29.42170918,286.3097795,540.4429396,30.09522973,289.3977428,540.4429396,30.10954432,289.3977428,540.4429396,30.6761499,289.3977428,540.4429396
21801,29.57331479,286.3097795,540.4429396,29.33428691,286.3097795,540.4429396,29.48535735,286.3097795,540.4429396,29.53098271,286.3097795,540.4429396,29.64354839,286.3097795,540.4429396,30.0092708,289.3977428,540.4429396,29.95710978,291.0337844,540.4429396,30.12616563,289.3977428,540.4429396,30.04701487,289.3977428,540.4429396,29.99159647,289.3977428,540.4429396,29.45053523,286.3097795,540.4429396,29.45911741,286.3097795,540.4429396,29.38616975,286.3097795,540.4429396,29.98164553,289.3977428,540.4429396,29.99594355,289.3977428,540.4429396,30.56189348,289.3977428,540.4429396
