;,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
;,CZ:,1,,CZ:,2,,CZ:,3,,CZ:,4,,CZ:,5,,CZ:,6,,CZ:,7,,CZ:,8,,CZ:,9,,CZ:,10,,CZ:,11,,CZ:,12,,CZ:,13,,CZ:,14,,CZ:,15,,CZ:,16,
;,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; MoDaHr,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm
10108,28.18697905,316.7452992,686.8525987,27.93001668,316.7452992,686.8525987,28.11310882,316.7452992,686.8525987,27.97112328,316.7452992,686.8525987,28.21050865,316.7452992,686.8525987,27.92851256,317.8530556,686.8525987,27.98808991,319.6761988,686.8525987,27.58141727,317.8530556,686.8525987,27.55151069,317.8530556,686.8525987,27.54403766,317.8530556,686.8525987,27.97787303,316.7452992,686.8525987,27.97562139,316.7452992,686.8525987,27.90149089,316.7452992,686.8525987,27.38808939,317.8530556,686.8525987,27.44698429,317.8530556,686.8525987,28.50387324,317.8530556,686.8525987
10109,28.17178674,316.7452992,686.8525987,27.91482436,316.7452992,686.8525987,28.0979165,316.7452992,686.8525987,27.95593096,316.7452992,686.8525987,28.19531634,316.7452992,686.8525987,27.73030451,317.8530556,686.8525987,27.7901278,319.6761988,686.8525987,27.38320921,317.8530556,686.8525987,27.35330264,317.8530556,686.8525987,27.3458296,317.8530556,686.8525987,27.96268071,316.7452992,686.8525987,27.96042908,316.7452992,686.8525987,27.88629857,316.7452992,686.8525987,27.18988134,317.8530556,686.8525987,27.24877623,317.8530556,686.8525987,28.30566518,317.8530556,686.8525987
10110,27.68320688,316.7452992,686.8525987,27.4262445,316.7452992,686.8525987,27.60933665,316.7452992,686.8525987,27.46735111,316.7452992,686.8525987,27.70673648,316.7452992,686.8525987,26.07076294,317.8530556,686.8525987,26.13249988,319.6761988,686.8525987,25.72366764,317.8530556,686.8525987,25.69376107,317.8530556,686.8525987,25.68628803,317.8530556,686.8525987,27.47410086,316.7452992,686.8525987,27.47184922,316.7452992,686.8525987,27.39771872,316.7452992,686.8525987,25.53033977,317.8530556,686.8525987,25.58923466,317.8530556,686.8525987,26.64612361,317.8530556,686.8525987
10111,27.43138101,316.7452992,686.8525987,27.17441863,316.7452992,686.8525987,27.35751077,316.7452992,686.8525987,27.21552523,316.7452992,686.8525987,27.45491061,316.7452992,686.8525987,25.4741016,317.8530556,686.8525987,25.53653796,319.6761988,686.8525987,25.1270063,317.8530556,686.8525987,25.09709973,317.8530556,686.8525987,25.0896267,317.8530556,686.8525987,27.22227498,316.7452992,686.8525987,27.22002335,316.7452992,686.8525987,27.14589284,316.7452992,686.8525987,24.93367843,317.8530556,686.8525987,24.99257332,317.8530556,686.8525987,26.04946228,317.8530556,686.8525987
10112,27.0239949,316.7452992,686.8525987,26.76703252,316.7452992,686.8525987,26.95012466,316.7452992,686.8525987,26.80813912,316.7452992,686.8525987,27.0475245,316.7452992,686.8525987,25.06418443,317.8530556,686.8525987,25.12704601,319.6761988,686.8525987,24.71708913,317.8530556,686.8525987,24.68718256,317.8530556,686.8525987,24.67970953,317.8530556,686.8525987,26.81488887,316.7452992,686.8525987,26.81263724,316.7452992,686.8525987,26.73850673,316.7452992,686.8525987,24.52376126,317.8530556,686.8525987,24.58265615,317.8530556,686.8525987,25.63954511,317.8530556,686.8525987
10113,26.46806626,316.7452992,686.8525987,26.21110388,316.7452992,686.8525987,26.39419603,316.7452992,686.8525987,26.25221049,316.7452992,686.8525987,26.49159586,316.7452992,686.8525987,25.07258496,317.8530556,686.8525987,25.13543732,319.6761988,686.8525987,24.72548966,317.8530556,686.8525987,24.69558309,317.8530556,686.8525987,24.68811006,317.8530556,686.8525987,26.25896023,316.7452992,686.8525987,26.2567086,316.7452992,686.8525987,26.18257809,316.7452992,686.8525987,24.53216179,317.8530556,686.8525987,24.59105668,317.8530556,686.8525987,25.64794564,317.8530556,686.8525987
10114,26.91199506,316.7452992,686.8525987,26.65503268,316.7452992,686.8525987,26.83812482,316.7452992,686.8525987,26.69613928,316.7452992,686.8525987,26.93552466,316.7452992,686.8525987,25.06399823,317.8530556,686.8525987,25.12685979,319.6761988,686.8525987,24.71690293,317.8530556,686.8525987,24.68699636,317.8530556,686.8525987,24.67952332,317.8530556,686.8525987,26.70288903,316.7452992,686.8525987,26.7006374,316.7452992,686.8525987,26.62650689,316.7452992,686.8525987,24.52357506,317.8530556,686.8525987,24.58246995,317.8530556,686.8525987,25.6393589,317.8530556,686.8525987
10115,26.69776939,316.7452992,686.8525987,26.44080701,316.7452992,686.8525987,26.62389916,316.7452992,686.8525987,26.48191361,316.7452992,686.8525987,26.72129899,316.7452992,686.8525987,25.20306723,317.8530556,686.8525987,25.26577757,319.6761988,686.8525987,24.85597193,317.8530556,686.8525987,24.82606536,317.8530556,686.8525987,24.81859233,317.8530556,686.8525987,26.48866336,316.7452992,686.8525987,26.48641173,316.7452992,686.8525987,26.41228122,316.7452992,686.8525987,24.66264406,317.8530556,686.8525987,24.72153896,317.8530556,686.8525987,25.77842791,317.8530556,686.8525987
10116,27.56017042,316.7452992,686.8525987,27.30320804,316.7452992,686.8525987,27.48630019,316.7452992,686.8525987,27.34431465,316.7452992,686.8525987,27.58370002,316.7452992,686.8525987,25.92497551,317.8530556,686.8525987,25.98690383,319.6761988,686.8525987,25.57788021,317.8530556,686.8525987,25.54797364,317.8530556,686.8525987,25.5405006,317.8530556,686.8525987,27.35106439,316.7452992,686.8525987,27.34881276,316.7452992,686.8525987,27.27468225,316.7452992,686.8525987,25.38455234,317.8530556,686.8525987,25.44344723,317.8530556,686.8525987,26.50033618,317.8530556,686.8525987
10117,28.2196166,316.7452992,686.8525987,27.96265423,316.7452992,686.8525987,28.14574637,316.7452992,686.8525987,28.00376083,316.7452992,686.8525987,28.2431462,316.7452992,686.8525987,28.02177161,317.8530556,686.8525987,28.0812479,319.6761988,686.8525987,27.67467631,317.8530556,686.8525987,27.64476973,317.8530556,686.8525987,27.6372967,317.8530556,686.8525987,28.01051058,316.7452992,686.8525987,28.00825894,316.7452992,686.8525987,27.93412844,316.7452992,686.8525987,27.48134843,317.8530556,686.8525987,27.54024333,317.8530556,686.8525987,28.59713228,317.8530556,686.8525987
